TaskQLat.      PRRQLat.       TaksQlen       
3e-06          1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
5.2e-05        1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
1.4e-05        0              1              
3.3e-05        0              1              
2.2e-05        0              1              
3e-06          0              1              
8e-06          0              1              
1.2e-05        0              1              
6e-06          0              1              
6.1e-05        0              1              
1.1e-05        0              1              
6e-06          0              1              
2.1e-05        0              1              
1.4e-05        0              1              
6e-06          0              1              
2e-06          0              1              
2e-06          1e-06          1              
2e-06          0              1              
2e-06          0              1              
6.8e-05        0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
5.4e-05        0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              0              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          1e-06          1              
2e-06          0              1              
5.7e-05        0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.8e-05        0              1              
2e-06          0              1              
3e-06          1e-06          1              
2e-06          0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
0.00036        0              9              
0.008075       0              3              
0.000513       0              12             
0.004498       0              13             
0.032252       0              7              
0.032008       0              3              
0.028023       0              4              
0.047958       0              1              
0.000141       0              4              
0.03995        0              1              
0.007994       0              2              
2e-06          0              1              
0.000129       0              5              
0.01207        0              4              
0.020037       0              3              
0.008095       0              5              
0.011961       0              1              
0.008056       0              3              
0.015968       0              1              
0.01596        0              2              
0.019951       0              1              
0.01201        0              2              
0.004132       0              3              
0.007991       0              2              
0.01605        0              3              
0.004166       0              3              
0.015966       0              1              
0.003981       0              2              
0.008056       0              3              
0.015968       0              1              
0.012017       0              3              
0.008019       0              4              
0.036009       0              2              
0.008043       0              3              
0.0041         0              5              
0.012004       0              1              
0.031972       0              1              
0.003935       0              2              
0.028005       0              2              
0.027962       0              1              
3e-06          0              1              
0.003952       0              1              
0.008003       0              1              
0.004034       0              1              
0.036069       0              1              
0.012041       0              1              
0.032014       0              1              
0.008022       0              1              
0.020027       0              1              
0.007969       0              1              
0.031995       0              1              
0.019959       0              1              
0.019983       0              2              
0.03197        0              1              
0.011968       0              1              
0.01198        0              2              
3e-06          0              1              
0.03196        0              1              
0.003987       0              2              
0.015963       0              1              
0.004036       0              2              
0.007973       0              1              
4e-06          0              1              
0.019968       0              1              
0.011988       0              2              
0.014392       0              1              
0.011968       0              1              
0.015994       0              2              
0.039967       0              1              
0.024028       0              2              
0.004018       1e-06          2              
0.019972       0              1              
0.015972       0              1              
0.011972       0              1              
3e-06          0              1              
0.015966       0              1              
2e-06          0              1              
0.023962       0              1              
0.023969       0              1              
0.003982       0              2              
0.023961       0              1              
0.023967       0              1              
0.015973       0              2              
0.019971       0              1              
0.023969       0              1              
0.004029       0              2              
0.007959       0              1              
2e-06          0              1              
0.007987       0              2              
0.023965       0              1              
0.011967       0              1              
0.011955       0              1              
0.027976       0              1              
0.012006       0              2              
2e-06          0              1              
2e-06          0              1              
0.031955       0              1              
0.027981       0              1              
0.040024       0              1              
0.024145       0              3              
0.031966       0              1              
2e-06          0              1              
0.015977       0              1              
0.004055       0              2              
0.039961       0              1              
0.023972       0              1              
0.00396        0              1              
3e-06          0              1              
0.019949       0              1              
4e-06          0              1              
0.01199        0              2              
0.027947       0              1              
2e-05          0              1              
0.019957       0              1              
0.011977       0              2              
0.004144       0              4              
0.024059       0              2              
0.003962       0              1              
3e-06          0              1              
0.039963       0              1              
0.030718       0              1              
0.003959       0              1              
2e-06          0              1              
0.011949       0              1              
0.036929       0              1              
0.027951       0              1              
0.019947       0              1              
3e-06          0              1              
0.007968       0              1              
0.031975       0              1              
0.027977       0              2              
0.003951       0              1              
0.01602        0              2              
0.007998       0              2              
0.011949       0              1              
0.007955       0              1              
0.019972       0              1              
0.007945       0              1              
0.031958       0              1              
2e-06          0              1              
0.007955       0              1              
0.031962       0              1              
0.007954       0              1              
0.040011       0              1              
2e-06          0              1              
0.023966       0              1              
0.019983       0              2              
0.027961       0              1              
0.00799        0              1              
0.027961       0              1              
2e-06          0              1              
0.01483        0              1              
0.007972       0              1              
0.004457       0              1              
0.01596        0              1              
0.031191       0              1              
0.027972       0              1              
0.032009       0              1              
0.031943       0              1              
0.031943       0              1              
0.01198        0              2              
0.023963       0              1              
0.011942       0              1              
0.023965       0              1              
0.019975       0              2              
0.019968       0              1              
3e-06          0              1              
0.023955       0              1              
0.011979       0              2              
0.023961       0              1              
0.019956       0              1              
0.011906       1e-06          1              
0.003597       0              1              
0.015511       0              1              
0.023957       0              1              
0.004015       0              2              
2e-06          0              1              
0.01596        0              1              
0.031965       0              1              
0.027973       1e-06          1              
0.032008       0              2              
0.035964       0              1              
3e-06          0              1              
0.003962       0              1              
0.02797        0              1              
0.023977       0              2              
0.023969       0              1              
0.003958       0              1              
0.007962       1e-06          1              
0.015957       0              1              
0.027961       0              1              
3e-06          0              1              
0.027959       0              1              
0.018247       1e-06          1              
4e-06          0              1              
0.031954       0              1              
0.027954       0              1              
0.015918       0              1              
0.01995        0              1              
0.023961       0              1              
0.019955       0              1              
0.015956       0              1              
0.007956       0              1              
0.023939       0              1              
0.011946       0              1              
0.023947       0              1              
0.003941       0              1              
0.00796        0              1              
0.023959       0              1              
0.02397        0              1              
0.007941       0              1              
0.023947       0              1              
0.023957       0              1              
0.011946       0              1              
0.007956       0              1              
0.023955       0              1              
0.011964       0              1              
0.023956       0              1              
0.003962       0              1              
0.019954       0              1              
0.015976       0              1              
4e-06          0              1              
0.003957       0              1              
3e-06          0              1              
0.007973       0              1              
2e-06          1e-06          1              
4e-06          0              1              
3e-06          0              1              
0.015951       0              1              
0.024259       0              1              
3e-06          0              1              
3e-06          0              1              
0.015959       0              1              
0.003951       0              1              
0.019956       0              1              
0.011974       0              1              
3e-06          0              1              
3e-06          0              1              
0.011953       0              1              
0.003936       0              1              
2e-06          1e-06          1              
0.019943       0              1              
6e-06          0              1              
4e-06          0              1              
3e-06          1e-06          1              
0.011956       0              1              
4e-06          0              1              
3e-06          0              1              
2e-06          0              1              
4e-06          0              1              
0.003934       0              1              
2e-06          0              1              
0.007948       0              1              
4e-06          0              1              
3e-06          0              1              
3e-06          0              1              
6e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          1e-06          1              
3e-06          0              1              
