TaskQLat.      PRRQLat.       TaskQLen       
0.00068        -1.54395e+09   1              
TaskQLat.      PRRQLat.       TaskQLen       
4e-06          -1.54398e+09   1              
TaskQLat.      PRRQLat.       TaskQLen       
2e-06          -1.54398e+09   1              
6e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
4.9e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.2e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
8.3e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5e-05          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.4e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.020073       -1.54398e+09   3              
2e-06          -1.54398e+09   1              
0.008618       -1.54398e+09   14             
0.004866       -1.54398e+09   19             
0.020106       -1.54398e+09   4              
9e-05          -1.54398e+09   1              
7.9e-05        -1.54398e+09   2              
0.012872       -1.54398e+09   18             
3e-06          -1.54398e+09   1              
0.016376       -1.54398e+09   8              
4.5e-05        -1.54398e+09   2              
2e-06          -1.54398e+09   1              
0.016414       -1.54398e+09   9              
5.3e-05        -1.54398e+09   1              
0.012582       -1.54398e+09   12             
3e-06          -1.54398e+09   1              
5.1e-05        -1.54398e+09   1              
0.012653       -1.54398e+09   14             
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
0.019991       -1.54398e+09   1              
0.008846       -1.54398e+09   17             
0.020036       -1.54398e+09   2              
0.008885       -1.54398e+09   18             
0.016177       -1.54398e+09   5              
0.012253       -1.54398e+09   6              
0.016715       -1.54398e+09   14             
0.012292       -1.54398e+09   7              
0.012326       -1.54398e+09   8              
0.009662       -1.54398e+09   16             
0.004943       -1.54398e+09   18             
0.012364       -1.54398e+09   9              
0.000984       -1.54398e+09   19             
0.012161       -1.54398e+09   10             
0.008505       -1.54398e+09   11             
0.012014       -1.54398e+09   2              
0.024049       -1.54398e+09   2              
0.008541       -1.54398e+09   12             
0.008579       -1.54398e+09   13             
0.004176       -1.54398e+09   4              
0.008707       -1.54398e+09   15             
0.031999       -1.54398e+09   1              
0.006399       -1.54398e+09   16             
0.004789       -1.54398e+09   17             
0.004088       -1.54398e+09   3              
0.004828       -1.54398e+09   18             
0.000178       -1.54398e+09   3              
0.031994       -1.54398e+09   1              
0.004974       -1.54398e+09   20             
0.028434       -1.54398e+09   2              
0.005001       -1.54398e+09   21             
0.016084       -1.54398e+09   3              
0.00361        -1.54398e+09   22             
0.000742       -1.54398e+09   15             
0.012121       -1.54398e+09   4              
0.00421        -1.54398e+09   5              
8e-06          -1.54398e+09   1              
9.6e-05        -1.54398e+09   2              
0.028016       -1.54398e+09   2              
0.000135       -1.54398e+09   3              
0.024072       -1.54398e+09   4              
0.004248       -1.54398e+09   6              
0.000169       -1.54398e+09   3              
3e-06          -1.54398e+09   1              
0.020111       -1.54398e+09   5              
0.024001       -1.54398e+09   1              
0.024098       -1.54398e+09   2              
0.008201       -1.54398e+09   6              
0.024137       -1.54398e+09   3              
0.024175       -1.54398e+09   4              
0.000243       -1.54398e+09   6              
0.024212       -1.54398e+09   5              
0.027997       -1.54398e+09   1              
0.024247       -1.54398e+09   6              
0.020346       -1.54398e+09   7              
0.020043       -1.54398e+09   2              
0.020383       -1.54398e+09   8              
0.016085       -1.54398e+09   3              
0.020421       -1.54398e+09   9              
0.016177       -1.54398e+09   4              
0.016466       -1.54398e+09   10             
0.016504       -1.54398e+09   11             
0.008208       -1.54398e+09   5              
0.000178       -1.54398e+09   3              
0.016609       -1.54398e+09   12             
0.016646       -1.54398e+09   13             
0.004259       -1.54398e+09   6              
0.016683       -1.54398e+09   14             
0.000296       -1.54398e+09   6              
0.015172       -1.54398e+09   15             
0.01277        -1.54398e+09   16             
0.023996       -1.54398e+09   1              
0.012857       -1.54398e+09   17             
0.024096       -1.54398e+09   2              
0.008934       -1.54398e+09   19             
0.008973       -1.54398e+09   20             
0.012221       -1.54398e+09   4              
0.00902        -1.54398e+09   21             
0.024134       -1.54398e+09   3              
0.009109       -1.54398e+09   22             
0.012177       -1.54398e+09   4              
0.005153       -1.54398e+09   23             
0.004218       -1.54398e+09   5              
0.001191       -1.54398e+09   23             
0.004257       -1.54398e+09   6              
0.001231       -1.54398e+09   24             
0.03605        -1.54398e+09   1              
0.001269       -1.54398e+09   25             
0.024055       -1.54398e+09   1              
0.020096       -1.54398e+09   2              
0.004312       -1.54398e+09   6              
0.024097       -1.54398e+09   2              
0.016136       -1.54398e+09   3              
0.020137       -1.54398e+09   3              
0.020176       -1.54398e+09   4              
0.000176       -1.54398e+09   4              
0.020214       -1.54398e+09   5              
0.016299       -1.54398e+09   6              
0.02799        -1.54398e+09   1              
0.016338       -1.54398e+09   7              
0.016237       -1.54398e+09   4              
0.016452       -1.54398e+09   10             
0.012544       -1.54398e+09   11             
