TaskQLat.      PRRQLat.       TaksQlen       
4e-06          1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
4e-06          1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
2e-06          1e-06          1              
2e-06          0              1              
7.1e-05        0              1              
3e-06          0              1              
8e-06          0              1              
1.1e-05        0              1              
3e-06          0              1              
5.6e-05        0              1              
1e-05          0              1              
4e-06          0              1              
1e-05          0              1              
1.2e-05        0              1              
5.4e-05        0              1              
2e-06          0              1              
2e-06          0              1              
1e-06          0              1              
5.2e-05        0              1              
3e-06          0              1              
5.9e-05        0              1              
3e-06          0              1              
2e-06          0              1              
0.001304       0              26             
0.005126       0              24             
0.027969       0              1              
0.011746       0              3              
0.031965       0              1              
0.028034       0              3              
0.024072       0              2              
0.020139       0              3              
0.012261       1e-06          6              
0.028077       0              2              
0.031974       0              1              
0.035949       0              1              
0.019988       0              2              
0.027999       0              2              
0.004173       0              5              
0.040021       0              2              
0.004097       0              5              
0.031971       0              1              
0.012164       1e-06          4              
0.012009       0              1              
0.016094       0              3              
0.015989       0              1              
0.047967       0              1              
0.036001       0              3              
0.039963       0              2              
0.035951       0              1              
0.007964       0              2              
0.043961       0              1              
0.003966       0              1              
0.00797        0              1              
0.043953       0              1              
0.039949       0              1              
0.035989       0              2              
0.003728       0              1              
0.043967       0              1              
0.044144       0              3              
0.048082       0              2              
0.036059       0              1              
0.004021       0              1              
0.043987       0              1              
0.008069       0              2              
0.032023       0              1              
0.027956       0              1              
0.019968       0              1              
0.043967       0              1              
0.016091       0              3              
0.040023       0              1              
0.011968       0              1              
0.007984       0              2              
0.031961       0              1              
0.031947       0              1              
0.04           0              1              
0.020029       0              1              
0.035854       0              2              
0.028017       0              2              
0.004173       0              5              
0.011957       0              1              
0.019971       0              1              
1e-06          0              1              
0.003963       0              1              
0.007956       0              1              
0.028069       0              2              
0.012094       0              3              
0.031966       0              1              
0.003645       0              3              
0.043977       0              1              
0.024093       0              2              
0.012016       0              1              
0.004023       0              1              
0.012011       0              2              
0.01996        0              1              
0.011961       0              1              
8e-05          0              3              
0.020029       0              2              
0.036017       0              1              
0.016141       1e-06          3              
0.068022       0              2              
0.015993       0              2              
0.019959       0              1              
3e-06          0              1              
0.003968       0              1              
0.035997       0              1              
0.003953       0              1              
0.003974       0              1              
0.020035       0              1              
0.012133       0              3              
0.028006       0              2              
0.007956       0              1              
0.016035       0              3              
0.020005       0              2              
0.031967       0              1              
0.019992       0              2              
0.032032       0              2              
5e-06          0              1              
9e-06          0              1              
0.023968       0              1              
0.011959       0              1              
0.019973       0              1              
0.003968       0              1              
0.020189       0              1              
0.011968       0              1              
0.007988       0              2              
0.015946       0              1              
0.01199        0              2              
0.035973       0              1              
0.008027       0              3              
0.031974       0              1              
0.00796        0              1              
0.032021       0              1              
0.011956       0              1              
0.007981       0              2              
2e-06          0              1              
0.039975       0              1              
0.015994       1e-06          1              
0.019971       0              1              
0.003955       0              1              
0.011961       0              1              
0.007963       0              1              
3e-06          0              1              
0.031968       0              1              
0.003975       0              1              
0.031966       0              1              
0.011994       0              1              
0.003971       0              2              
0.007954       0              1              
0.011971       0              1              
0.023973       0              1              
0.01199        0              1              
0.007975       0              1              
0.023976       0              1              
0.03196        0              1              
0.024081       0              3              
0.012162       0              4              
0.024045       0              1              
0.007968       0              1              
0.007963       0              1              
0.003965       0              1              
0.02397        0              1              
0.015992       0              2              
0.024104       0              4              
0.043965       0              1              
0.028065       0              1              
0.020009       0              1              
0.012005       0              1              
0.004062       0              2              
0.007959       0              1              
0.003953       0              1              
0.003969       0              2              
0.035973       0              1              
0.027924       0              1              
0.035964       0              1              
0.036036       0              1              
0.012016       0              1              
0.015937       0              1              
0.027943       0              1              
0.019968       0              1              
0.007981       0              2              
0.035954       0              1              
0.019945       0              1              
0.006303       0              2              
0.05197        0              1              
0.01996        0              1              
9.4e-05        0              1              
0.036032       0              1              
8.8e-05        0              2              
0.032025       0              1              
0.028025       0              2              
0.027976       0              1              
0.015961       0              1              
0.008005       1e-06          2              
0.015959       0              1              
2.3e-05        0              1              
4e-06          0              1              
0.003958       0              1              
0.02396        1e-06          1              
0.023972       0              1              
0.031955       0              1              
0.024031       0              1              
0.028024       0              1              
0.004032       0              1              
0.008008       0              1              
0.004035       0              1              
0.02004        1e-06          1              
6.8e-05        0              1              
0.008031       0              1              
0.020027       0              1              
0.016045       0              1              
7.2e-05        0              1              
0.000334       0              2              
0.008301       0              1              
0.016027       0              1              
6.5e-05        0              1              
0.020024       0              1              
0.008046       0              1              
