Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
8.5628e-05     1              0              1              0              1              
0.00575618     1              0              1              0              1              
0.046963       1              0              1              0              1              
0.080508       1              0              1              0              1              
0.22592        1              0              1              0              1              
0.29652        1              0              1              0              1              
0.36712        1              0              1              0              1              
0.43772        1              0              1              0              1              
0.4942         1              0.014273       1              0              1              
0.5648         1              0.014273       1              0              1              
0.6354         1              0.014273       1              0              1              
0.706          1              0.014273       1              0              1              
0.7766         1              0              1              0              1              
0.8472         1              0              1              0              1              
0.914976       1              0.0028546      1              0              1              
0.962984       1              0.0256914      1              0              1              
6.35602        1              0.028546       1              0              1              
6.79741        1              0.028546       1              0              1              
7.18583        1              0.0371098      1              0              1              
7.48597        1              0.0599466      1              0              1              
7.48597        1              0.0599466      1              0              1              
7.48597        1              0.0599466      1              0              1              
2.46154        1              0.916783       1              0.0206626      1              
3.51135        1              1.32485        1              0.0620016      1              
3.51135        1              1.32485        1              0.0620016      1              
3.51135        1              1.32485        1              0.0620016      1              
1.00942        1              1.58372        1              0.0206672      1              
1.00942        1              2.03315        1              0.103336       1              
1.00942        1              2.56819        1              0.103336       1              
0.430081       1              4.627          1              0.103336       1              
0.346178       1              5.45325        1              0.103336       1              
0.42714        1              5.76603        1              0.124003       1              
3.52195        1              4.88154        1              0.206672       1              
3.36809        1              6.27634        1              0.206672       1              
3.36809        1              6.27634        1              0.206672       1              
3.66768        1              7.7441         1              0.206672       1              
5.3735         1              8.51851        1              0.206672       1              
3.4945         1              7.48539        1              0.206672       1              
5.13008        1              7.38825        1              0.206672       1              
5.13008        1              7.38825        1              0.206672       1              
7.50345        1              7.51604        1              0.414271       1              
7.50345        1              8.06869        1              0.832275       1              
4.97618        1              8.57713        1              1.16518        1              
4.97618        1              8.57713        1              1.16518        1              
3.71209        1              9.49183        1              2.33037        1              
3.71209        1              9.98891        1              2.99619        1              
3.97684        1              8.60908        1              4.32783        1              
3.97684        1              8.60908        1              4.32783        1              
3.97684        1              8.60908        1              4.32783        1              
3.97684        1              8.60908        1              4.32783        1              
3.97684        1              8.60908        1              4.32783        1              
3.97684        1              8.60908        1              4.32783        1              
3.97684        1              8.60908        1              4.32783        1              
3.97684        1              8.60908        1              4.32783        1              
5.14474        1              12.0665        1              7.7725         1              
5.14474        1              12.0665        1              7.7725         1              
5.14474        1              12.0665        1              7.7725         1              
5.14474        1              12.0665        1              7.7725         1              
0.902121       1              12.5986        1              11.9581        1              
0.902121       1              12.5986        1              11.9581        1              
0.902121       1              12.5986        1              11.9581        1              
0.902121       1              12.5986        1              11.9581        1              
5.38052        1              11.6745        1              12.7847        1              
3.36298        1              11.928         1              14.3721        1              
3.36298        1              11.928         1              14.3721        1              
0.593672       1              6.26665        1              20.1261        1              
0.593672       1              6.26665        1              20.1261        1              
0.593672       1              6.26665        1              20.1261        1              
0.593672       1              6.26665        1              20.1261        1              
0.593672       1              6.26665        1              20.1261        1              
0.593672       1              6.26665        1              20.1261        1              
0.593672       1              6.26665        1              20.1261        1              
0.593672       1              6.26665        1              20.1261        1              
1.35502        1              5.71849        1              20.1162        1              
1.97576        1              8.35433        1              21.544         1              
1.20693        1              4.83782        1              30.9137        1              
1.20693        1              4.83782        1              30.9137        1              
1.20693        1              4.83782        1              30.9137        1              
1.20693        1              4.83782        1              30.9137        1              
1.20693        1              4.83782        1              30.9137        1              
1.20693        1              4.83782        1              30.9137        1              
1.20693        1              4.83782        1              30.9137        1              
1.20693        1              4.83782        1              30.9137        1              
0.44823        1              3.20624        1              31.3347        1              
0.232937       1              3.27033        1              28.1893        1              
0              1              5.73522        1              31.7083        1              
0              1              5.73522        1              31.7083        1              
0              1              5.73522        1              31.7083        1              
0              1              3.41724        1              38.9581        1              
0              1              3.41724        1              38.9581        1              
0              1              3.41724        1              38.9581        1              
0              1              3.41724        1              38.9581        1              
0              1              1.65222        1              29.6923        1              
0              1              1.65222        1              29.6923        1              
0              1              1.65222        1              29.6923        1              
0              1              4.33305        1              41.647         1              
0              1              3.60797        1              44.9524        1              
0              1              3.60797        1              44.9524        1              
0              1              1.71541        1              42.3556        1              
0              1              1.71541        1              42.3556        1              
0              1              2.14264        1              46.155         1              
0              1              2.14264        1              46.155         1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
0              1              1.09871        1              36.4755        1              
