TaskQLat.      PRRQLat.       TaksQlen       
3e-06          0              1              
2e-06          1e-06          1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.2e-05        1e-06          1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
3e-06          0              1              
0.000169       0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.6e-05        0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
6.4e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
6e-05          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          1e-06          1              
2e-06          1e-06          1              
5.1e-05        0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          1e-06          1              
2e-06          0              1              
5e-05          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.2e-05        0              1              
3e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
5.4e-05        0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          1e-06          1              
3e-06          0              1              
5.4e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.3e-05        0              1              
2e-06          1e-06          1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.2e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
5e-05          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
4.9e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
4.9e-05        0              1              
5e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
6.2e-05        0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.3e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
5.1e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
6e-05          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
6.8e-05        0              1              
