TaskQLat.      PRRQLat.       TaskQLen       
0.000372       -1.54395e+09   1              
TaskQLat.      PRRQLat.       TaskQLen       
5e-06          -1.54398e+09   1              
TaskQLat.      PRRQLat.       TaskQLen       
4e-06          -1.54398e+09   1              
1.4e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
4.8e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5e-05          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.000104       -1.54398e+09   1              
4e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5.6e-05        -1.54398e+09   1              
4e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
6.1e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4.9e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5.4e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
5.2e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4.8e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5e-05          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
8.1e-05        -1.54398e+09   2              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.4e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5.3e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.1e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5.3e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5.2e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5.3e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
6.1e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
5.3e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.5e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.3e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.4e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
6.7e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
6.1e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
5e-05          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
4.8e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
5.6e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.6e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5.5e-05        -1.54398e+09   1              
4e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.4e-05        -1.54398e+09   1              
4e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.3e-05        -1.54398e+09   1              
1e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
5.7e-05        -1.54398e+09   1              
5e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
5.5e-05        -1.54398e+09   1              
4e-06          -1.54398e+09   1              
5e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
5.9e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
6e-05          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
5.9e-05        -1.54398e+09   1              
3e-06          -1.54398e+09   1              
4e-06          -1.54398e+09   1              
