TotQLat.       ScalerLat      getDevLat      getPrgLat      Req.Type       
0.00036        0.000311       4.3e-05        0              0              
1.2e-05        0              0              8e-06          1              
3.7e-05        0              3.1e-05        0              0              
7e-06          0              0              6e-06          1              
2.9e-05        0              2.6e-05        0              0              
7e-06          0              0              6e-06          1              
2.4e-05        0              2.1e-05        0              0              
3e-06          0              0              1e-06          1              
2.5e-05        1e-06          2.3e-05        0              0              
6.1e-05        5.8e-05        0              0              1              
7.8e-05        5e-05          2.6e-05        0              0              
2e-06          0              0              1e-06          1              
2.8e-05        0              2.7e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
4.9e-05        4.6e-05        0              1e-06          1              
7.6e-05        4.9e-05        2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        1e-06          2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
4.9e-05        4.6e-05        0              1e-06          1              
0.000121       8.8e-05        3e-05          0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        1e-06          2.6e-05        0              0              
3e-06          0              0              2e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
5.7e-05        5.3e-05        0              1e-06          1              
7.7e-05        5e-05          2.5e-05        0              0              
3e-06          0              0              1e-06          1              
3e-05          0              2.7e-05        0              0              
4e-06          0              0              2e-06          1              
2.7e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
7.7e-05        5.2e-05        2.3e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
3.3e-05        0              3.1e-05        0              0              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
2.7e-05        0              2.6e-05        0              0              
5.9e-05        5.6e-05        0              1e-06          1              
5.4e-05        5e-05          0              1e-06          1              
8.6e-05        5.8e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
4e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2.8e-05        0              2.5e-05        0              0              
7.6e-05        4.8e-05        2.5e-05        0              0              
2.8e-05        0              2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              0              1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
5e-05          4.7e-05        0              1e-06          1              
7.9e-05        7.6e-05        0              1e-06          1              
7.7e-05        4.9e-05        2.6e-05        0              0              
4e-06          0              0              1e-06          1              
2.6e-05        0              2.4e-05        0              0              
5e-06          0              0              3e-06          1              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.2e-05        4.7e-05        2.4e-05        0              0              
2.9e-05        0              2.7e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.4e-05        4.8e-05        2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
7.2e-05        4.7e-05        2.3e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.6e-05        1e-06          2.3e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
7.4e-05        4.7e-05        2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.7e-05        0              2.4e-05        0              0              
5.1e-05        0              4.9e-05        0              0              
7.7e-05        5.1e-05        2.5e-05        0              0              
0.012029       0              0.012027       0              0              
2.6e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.3e-05        4.7e-05        2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
3e-06          0              0              0              1              
2.7e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
0.011927       0.0119         2.6e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.6e-05        1e-06          2.4e-05        0              0              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
5.2e-05        0              5e-05          0              0              
7.4e-05        4.8e-05        2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.2e-05        4.6e-05        2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
7.1e-05        4.6e-05        2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
0.003192       0              0.003191       0              0              
2.6e-05        0              2.5e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
7.4e-05        4.8e-05        2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2e-06          0              0              1e-06          1              
2.4e-05        1e-06          2.3e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
7.2e-05        4.7e-05        2.3e-05        0              0              
2.6e-05        1e-06          2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
0.00431        0              0.004308       0              0              
2.6e-05        0              2.5e-05        0              0              
7.3e-05        4.7e-05        2.4e-05        0              0              
0.044023       0              0.044022       0              0              
2.8e-05        0              2.6e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
7.5e-05        5e-05          2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.3e-05        4.7e-05        2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.4e-05        0              2.3e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.8e-05        5.3e-05        2.3e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
3e-06          0              0              2e-06          1              
2.7e-05        0              2.5e-05        0              0              
5e-05          4.8e-05        0              1e-06          1              
0.004118       0.004086       3e-05          0              0              
2.8e-05        0              2.6e-05        0              0              
2.7e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
5.3e-05        5.1e-05        0              1e-06          1              
