TaskQLat.      PRRQLat.       TaskQLen       
0.008086       -1.54398e+09   3              
0.004122       -1.54398e+09   4              
0.000211       -1.54398e+09   5              
0.016025       -1.54398e+09   3              
0.01206        -1.54398e+09   4              
0.011996       -1.54398e+09   1              
0.008102       -1.54398e+09   5              
0.004013       -1.54398e+09   2              
0.036095       -1.54398e+09   3              
0.008174       -1.54398e+09   3              
0.015996       -1.54398e+09   1              
0.004013       -1.54398e+09   2              
0.012044       -1.54398e+09   2              
0.012126       -1.54398e+09   3              
0.008167       -1.54398e+09   4              
1e-06          -1.54398e+09   1              
0.004022       -1.54398e+09   3              
0.031998       -1.54398e+09   1              
0.020041       -1.54398e+09   2              
0.020122       -1.54398e+09   3              
0.01605        -1.54398e+09   1              
0.012162       -1.54398e+09   4              
0.000199       -1.54398e+09   4              
0.031997       -1.54398e+09   1              
0.008089       -1.54398e+09   2              
0.032039       -1.54398e+09   2              
0.015104       -1.54398e+09   3              
0.000164       -1.54398e+09   3              
0.031995       -1.54398e+09   1              
0.012013       -1.54398e+09   2              
0.023999       -1.54398e+09   1              
0.040166       -1.54398e+09   3              
0.016205       -1.54398e+09   3              
0.011997       -1.54398e+09   1              
4.1e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.031994       -1.54398e+09   1              
0.02411        -1.54398e+09   2              
0.020151       -1.54398e+09   3              
0.020188       -1.54398e+09   4              
0.004012       -1.54398e+09   2              
0.035998       -1.54398e+09   1              
0.01205        -1.54398e+09   1              
0.020195       -1.54398e+09   4              
0.031999       -1.54398e+09   1              
0.012014       -1.54398e+09   2              
0.02005        -1.54398e+09   2              
0.004102       -1.54398e+09   4              
0.028016       -1.54398e+09   2              
0.012115       -1.54398e+09   3              
0.012147       -1.54398e+09   4              
0.031997       -1.54398e+09   1              
0.031996       -1.54398e+09   1              
0.003994       -1.54398e+09   1              
0.012011       -1.54398e+09   2              
0.020111       -1.54398e+09   2              
0.015999       -1.54398e+09   1              
0.024019       -1.54398e+09   2              
0.016016       -1.54398e+09   2              
0.046049       -1.54398e+09   2              
0.016077       -1.54398e+09   1              
0.01603        -1.54398e+09   2              
0.012031       -1.54398e+09   2              
0.015996       -1.54398e+09   1              
7.8e-05        -1.54398e+09   3              
0.020056       -1.54398e+09   1              
0.008247       -1.54398e+09   1              
0.035999       -1.54398e+09   1              
0.023997       -1.54398e+09   1              
1.6e-05        -1.54398e+09   1              
0.016062       -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.035994       -1.54398e+09   1              
0.023997       -1.54398e+09   1              
0.003993       -1.54398e+09   1              
0.040059       -1.54398e+09   1              
0.015997       -1.54398e+09   1              
0.011995       -1.54398e+09   1              
0.007995       -1.54398e+09   1              
0.007994       -1.54398e+09   1              
0.02005        -1.54398e+09   1              
0.019996       -1.54398e+09   1              
5e-06          -1.54398e+09   1              
0.035992       -1.54398e+09   1              
0.012031       -1.54398e+09   2              
0.017434       -1.54398e+09   1              
0.01203        -1.54398e+09   2              
0.020005       -1.54398e+09   1              
0.023991       -1.54398e+09   1              
0.011993       -1.54398e+09   1              
0.008083       -1.54398e+09   1              
0.030819       -1.54398e+09   1              
0.020004       -1.54398e+09   1              
8.8e-05        -1.54398e+09   4              
0.023996       -1.54398e+09   1              
0.008119       -1.54398e+09   2              
0.004534       -1.54398e+09   1              
0.003998       -1.54398e+09   1              
3e-06          -1.54398e+09   1              
0.020001       -1.54398e+09   1              
0.020118       -1.54398e+09   2              
0.015994       -1.54398e+09   1              
0.012026       -1.54398e+09   1              
0.008098       -1.54398e+09   2              
0.019998       -1.54398e+09   1              
0.044057       -1.54398e+09   1              
0.027993       -1.54398e+09   1              
0.024039       -1.54398e+09   2              
9.4e-05        -1.54398e+09   2              
0.031992       -1.54398e+09   1              
5.9e-05        -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.011994       -1.54398e+09   1              
0.023993       -1.54398e+09   1              
0.023991       -1.54398e+09   1              
0.02405        -1.54398e+09   1              
0.007994       -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.011999       -1.54398e+09   1              
0.003993       -1.54398e+09   1              
0.012015       -1.54398e+09   1              
0.007993       -1.54398e+09   1              
3e-06          -1.54398e+09   1              
0.027993       -1.54398e+09   1              
0.023997       -1.54398e+09   1              
0.024056       -1.54398e+09   1              
0.012102       -1.54398e+09   2              
0.015997       -1.54398e+09   1              
0.011991       -1.54398e+09   1              
0.023992       -1.54398e+09   1              
