Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
-2.28635e+18   1              0              1              0              1              
-2.28635e+18   1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
8.12863e-05    1              0              1              0              1              
0.00122004     1              0              1              0              1              
0.00122004     1              0              1              0              1              
0.00122004     1              0              1              0              1              
7.84127e-05    1              0              1              0              1              
0.00144839     1              0              1              0              1              
0.00144839     1              0              1              0              1              
0.00144839     1              0              1              0              1              
0.00153125     1              0              1              0              1              
0.003368       1              0              1              0              1              
0.005473       1              0              1              0              1              
0.007578       1              0              1              0              1              
0.0095146      1              0.0048208      1              0              1              
0.0498132      1              0.00919942     1              0              1              
0.466132       1              0              1              0              1              
0.42806        1              0              1              0              1              
0.49101        1              0              1              0              1              
0.546406       1              0.017853       1              0              1              
0.601802       1              0.035706       1              0              1              
0.64209        1              0.05951        1              0.063766       1              
0.70504        1              0.05951        1              0.063766       1              
0.76799        1              0.05951        1              0.0127617      1              
0.823386       1              0.077363       1              0              1              
0.8813         1              0.089265       1              0              1              
1.12935        1              0.095216       1              0              1              
1.12935        1              0.095216       1              0              1              
1.50797        1              0.692004       1              0              1              
1.50797        1              0.692004       1              0              1              
2.66932        1              0.70671        1              0              1              
5.5664         1              1.00353        1              0.0510552      1              
6.39175        1              1.27208        1              0.0765828      1              
6.64135        1              2.11276        1              0.063819       1              
5.8378         1              4.89378        1              0.063819       1              
4.74845        1              3.41567        1              0.063819       1              
4.74845        1              3.41567        1              0.063819       1              
4.93647        1              2.63763        1              0.0620841      1              
4.93647        1              2.63763        1              0.0620841      1              
4.93647        1              2.63763        1              0.0620841      1              
4.93647        1              2.63763        1              0.0620841      1              
3.73893        1              4.685          1              0.228386       1              
3.76795        1              5.03602        1              1.02774        1              
3.76795        1              5.03602        1              1.02774        1              
2.65855        1              5.60884        1              1.14193        1              
3.35895        1              6.98134        1              1.14193        1              
2.60827        1              6.35516        1              1.5987         1              
4.30032        1              5.38876        1              1.7129         1              
4.30032        1              7.24451        1              1.7129         1              
6.51846        1              12.2724        1              1.6476         1              
9.75262        1              13.0326        1              1.85018        1              
8.79986        1              14.0382        1              1.97353        1              
8.79986        1              14.0382        1              1.97353        1              
4.35304        1              15.0408        1              2.46691        1              
4.01399        1              10.3617        1              2.65941        1              
4.01399        1              10.3617        1              2.65941        1              
4.01399        1              10.3617        1              2.65941        1              
4.01399        1              10.3617        1              2.65941        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
3.396          1              10.6953        1              5.27686        1              
2.14306        1              9.26205        1              10.9381        1              
2.14306        1              9.26205        1              10.9381        1              
2.14306        1              9.26205        1              10.9381        1              
0.636558       1              7.3544         1              12.6579        1              
0.636558       1              7.3544         1              12.6579        1              
0.636558       1              7.3544         1              12.6579        1              
1.01399        1              6.46237        1              15.8133        1              
1.01399        1              6.46237        1              15.8133        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
1.11502        1              7.67175        1              22.4267        1              
0.075045       1              3.96904        1              14.7387        1              
0.075045       1              3.96904        1              14.7387        1              
0.122779       1              5.65282        1              13.248         1              
0.122779       1              5.65282        1              13.248         1              
0.122779       1              5.65282        1              13.248         1              
0.122779       1              5.65282        1              13.248         1              
0.122779       1              5.65282        1              13.248         1              
0.122779       1              5.65282        1              13.248         1              
0.122779       1              5.65282        1              13.248         1              
0              1              4.1767         1              20.0537        1              
0              1              4.1767         1              20.0537        1              
0              1              4.1767         1              20.0537        1              
0              1              4.1767         1              20.0537        1              
0              1              4.1767         1              20.0537        1              
0              1              3.05488        1              20.043         1              
0              1              3.05488        1              20.043         1              
0              1              3.05488        1              20.043         1              
0              1              3.05488        1              20.043         1              
0              1              3.05488        1              20.043         1              
0              1              3.05488        1              20.043         1              
0              1              3.05488        1              20.043         1              
0              1              3.30986        1              19.6894        1              
0              1              1.83331        1              25.0465        1              
0              1              1.29609        1              28.3129        1              
0              1              0.853689       1              19.4361        1              
0              1              0.853689       1              19.4361        1              
0              1              0.853689       1              19.4361        1              
0              1              0.853689       1              19.4361        1              
0              1              0.0910517      1              18.8205        1              
0              1              0.0910517      1              18.8205        1              
0              1              0              1              25.7889        1              
0              1              0              1              25.7889        1              
0              1              0              1              17.8775        1              
0              1              0              1              22.6105        1              
0              1              0              1              22.6105        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
0              1              0              1              19.7713        1              
