TaskQLat.      PRRQLat.       TaksQlen       
1.52156        21.204         714            
1.72374        24.1926        383            
0.426264       26.0864        164            
2.41624        22.4448        573            
1.18686        21.2027        443            
1.85432        21.2071        641            
0.032861       27.4955        9              
0.430232       26.0864        163            
1.8138         22.3516        425            
1.42692        20.9146        209            
2.25246        22.3528        495            
1.40813        20.9135        219            
0.048314       27.3562        17             
2.40069        22.4444        577            
1.29033        21.2032        570            
2.43601        22.3532        586            
1.68844        21.205         680            
0.032955       27.4804        10             
2.05711        22.3522        500            
1.36563        20.9119        232            
1.39295        20.9126        226            
2.98168        22.491         626            
0.094896       27.1996        11             
2.38402        22.3532        585            
2.41618        22.4449        572            
1.40071        20.9129        224            
2.492          22.4532        590            
0.406387       26.0863        169            
0.429396       26.0087        186            
2.06505        22.3522        498            
3.26245        22.5465        517            
1.36178        20.9118        233            
0.689388       20.9083        256            
3.25117        22.5458        529            
0.669982       20.9077        261            
2.41995        22.3531        589            
1.52614        22.3511        455            
0.028441       27.356         26             
3.28177        22.5471        503            
0.394594       26.0861        174            
0.627326       20.9064        272            
2.58688        22.49          569            
0.556196       20.9054        282            
0.642839       20.9069        268            
2.88241        22.4906        643            
3.06984        22.4911        623            
0.932319       25.2925        202            
0.432073       26.0086        187            
0.43281        25.9678        195            
1.41186        20.9137        217            
2.54319        22.4898        578            
1.83061        21.2068        647            
2.01303        22.3521        504            
0.452493       25.9681        193            
1.41609        20.9494        451            
1.32681        20.9108        242            
2.04915        22.3522        502            
2.04516        22.3522        503            
0.460182       25.9684        191            
1.40415        24.7163        363            
0.502171       26.2971        94             
2.3003         22.3529        506            
2.20061        22.3526        504            
2.48769        22.4894        585            
2.077          22.3523        494            
2.51145        22.4897        578            
1.52941        21.2041        712            
0.280486       26.8           78             
2.15272        22.3525        498            
1.35397        20.9116        235            
1.80986        22.3516        426            
0.39853        26.0861        173            
0.46027        26.2922        120            
2.52335        22.4897        575            
0.442101       26.0865        158            
1.59011        22.3513        442            
0.497574       26.087         138            
2.08891        22.3523        491            
1.34529        24.7156        323            
1.37023        24.7159        309            
1.34236        20.9113        238            
1.5144         22.351         462            
0.060213       27.3563        12             
2.00122        22.3521        507            
2.73884        22.4902        598            
1.97731        22.352         512            
0.477739       26.0869        144            
0.012193       27.4483        4              
2.69885        22.4901        602            
1.43057        20.915         206            
0.635082       20.9066        270            
0.001574       27.4668        30             
2.26027        22.3528        493            
2.39197        22.353         594            
1.83758        22.3518        410            
1.16767        21.2018        450            
1.23139        22.3501        533            
2.60679        22.4901        574            
2.05312        22.3522        501            
0.505481       26.0871        134            
0.662217       20.9075        263            
0.460022       26.6125        80             
2.41211        22.3531        591            
1.38521        20.9124        228            
2.08099        22.3523        493            
0.461841       26.0868        148            
2.39682        22.4443        578            
2.48373        22.4894        586            
0.444556       26.016         180            
1.97333        22.352         513            
0.592872       25.6399        181            
0.398151       25.9664        206            
2.36796        22.437         582            
0.440707       26.0159        181            
0.409672       25.967         201            
1.16756        21.202         449            
1.59411        22.3513        441            
2.15662        22.3526        497            
1.35389        20.9117        234            
2.45249        22.4524        567            
0.481712       26.0869        143            
0.469787       26.0868        146            
1.9614         22.352         516            
3.16152        22.4914        632            
0.509453       26.0872        133            
