TaskQLat.      PRRQLat.       TaksQlen       
0.004387       0              1              
0.044074       1e-06          2              
2e-06          0              1              
0.015745       0              1              
0.039749       0              1              
3e-06          0              1              
0.003775       0              1              
0.028239       0              1              
0.020878       0              1              
0.031895       0              2              
0.055545       0              1              
0.080082       0              2              
0.035928       0              1              
0.015986       0              2              
0.003935       0              1              
0.043934       0              1              
0.019936       0              1              
0.03992        0              1              
0.023451       1e-06          1              
0.000191       0              1              
0.06375        0              1              
0.039966       0              1              
0.027948       0              1              
3e-06          0              1              
0.019942       1e-06          1              
0.039949       0              1              
0.031928       0              1              
0.003896       0              1              
0.003484       0              1              
0.038672       0              1              
0.015951       0              2              
0.047608       0              1              
0.01597        0              1              
0.007418       0              1              
0.031837       0              2              
0.035787       0              1              
0.047728       0              1              
0.019927       0              1              
0.023933       0              1              
0.01196        0              2              
6e-06          0              1              
0.007717       0              1              
0.031932       0              1              
2e-06          0              1              
0.023981       0              1              
0.019995       0              2              
0.011949       0              3              
0.023976       0              1              
0.011795       1e-06          2              
0.007967       0              3              
2e-06          0              1              
0.035924       0              1              
0.015953       0              2              
0.027947       1e-06          1              
0.01597        0              2              
0.035953       0              1              
0.031945       0              1              
0.007974       0              2              
0.039756       0              1              
0.003948       1e-06          1              
0.023915       0              1              
0.016073       0              3              
0.035952       0              1              
0.015915       1e-06          1              
0.056074       0              2              
0.003805       0              1              
0.096108       0              2              
0.023928       0              2              
0.019933       0              3              
0.039962       0              1              
0.023255       0              2              
0.039924       0              1              
0.003776       0              1              
0.03976        0              1              
0.016382       0              1              
0.031929       0              1              
0.028003       0              2              
0.035752       0              1              
0.020012       0              2              
0.035918       0              1              
0.011977       0              1              
0.011931       1e-06          2              
0.023756       0              1              
0.015944       0              1              
0.027929       0              1              
0.027945       0              1              
0.027945       0              1              
0.007763       0              1              
0.01999        0              1              
0.019864       0              1              
0.003855       1e-06          1              
0.019971       0              1              
0.007971       0              2              
0.015749       0              1              
6e-06          0              1              
0.023947       0              1              
0.007755       0              1              
0.03194        0              1              
0.019784       0              2              
0.035952       0              1              
0.023728       0              1              
0.031746       0              1              
0.035992       0              1              
0.007745       0              1              
0.01173        0              1              
0.039789       0              1              
0.023937       0              1              
0.007904       0              1              
0.023905       0              1              
1e-06          0              1              
0.023945       0              1              
0.01994        0              1              
4e-06          0              1              
3e-06          0              1              
0.019957       0              1              
0.003976       0              2              
0.015961       0              1              
2e-06          0              1              
0.019758       0              1              
0.031947       0              1              
0.004518       0              2              
0.007954       0              1              
0.019907       0.023983       1              
0.019947       0              1              
0.023933       0              1              
0.007867       0.933457       1              
0.024237       0              1              
0.008249       0              1              
0.007929       0              1              
0.023767       0              1              
0.007972       0              1              
0.007791       0              1              
0.003925       0              2              
0.003917       0              1              
0.019932       0              1              
0.027747       0              1              
0.011719       0              1              
0.011774       0              1              
0.019935       0              1              
0.027925       0              1              
0.031738       0              1              
0.023838       1e-06          1              
0.020005       0              2              
0.015903       0              1              
0.039927       0              1              
0.043943       0              1              
0.003931       0              1              
0.019934       0              1              
0.003747       0              1              
4e-06          0              1              
0.031867       0              1              
0.007923       0              1              
0.031933       1e-06          1              
0.031786       0              1              
0.003798       0              1              
0.018177       0              1              
6e-06          0              1              
0.007897       0              1              
0.027933       0              1              
0.007897       0              1              
5e-06          0              1              
5e-06          0              1              
0.007756       0              1              
0.01994        0              1              
0.011935       0              1              
0.023908       0              1              
0.01194        0              1              
0.011931       0              1              
0.011932       0              1              
0.031951       0              1              
0.015929       0              1              
0.011942       0              1              
0.035932       0              1              
0.023931       0              1              
4e-06          0              1              
0.019932       0              1              
0.019938       0              1              
4e-06          0              1              
0.01192        0              1              
3e-06          0              1              
0.015917       0              1              
0.007933       0              1              
0.023701       0              1              
0.031944       0              1              
0.003937       0              1              
4e-06          0              1              
0.03994        0              1              
0.023613       0              1              
0.015947       0              1              
6e-06          0              1              
4e-06          0              1              
0.01994        0              1              
4e-06          0              1              
4.3e-05        0              1              
0.003943       0              1              
0.00792        0              1              
0.007764       0              1              
0.015996       0              1              
0.039931       0              1              
0.023947       0              1              
0.007939       0              1              
0.015775       0              1              
0.031736       0              1              
0.011924       0              1              
0.003905       0              1              
0.02394        0              1              
0.007929       0              1              
0.003932       0              1              
0.03175        0              1              
0.015916       0              1              
0.023929       0              1              
0.023772       0              1              
0.007905       0              1              
3e-06          1e-06          1              
0.027936       0              1              
0.00775        0              1              
0.019614       0              1              
0.019937       0              1              
0.011934       0              1              
0.019936       0              1              
4e-06          0              1              
0.019933       0              1              
0.019947       0              1              
0.011945       0              1              
0.007624       0              1              
0.003962       0              1              
0.002672       0              1              
0.023923       0              1              
5e-06          0              1              
0.023735       0              1              
0.018601       0              1              
0.015885       0              1              
0.031858       0              1              
4e-06          0              1              
3e-06          0              1              
0.007767       0              1              
0.0308         0              1              
0.019947       0              1              
1e-05          0              1              
0.003914       0              1              
0.003853       0              1              
0.003931       1e-06          1              
5e-06          0              1              
4e-06          0              1              
5e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
0.015927       0              1              
4e-06          0              1              
0.011549       0              1              
3e-06          0              1              
0.011942       1e-06          1              
0.019939       0              1              
0.019763       0              1              
4e-06          0              1              
4e-06          0              1              
3e-06          0              1              
4e-06          0              1              
3e-06          0              1              
3e-06          1e-06          1              
4e-06          0              1              
0.015916       1e-06          1              
0.011742       0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
0.011693       0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
0.011704       0              1              
0.007918       0              1              
0.004827       0              1              
4e-06          0              1              
4e-06          0              1              
5e-06          0              1              
5e-06          0              1              
3e-06          1e-06          1              
3e-06          0              1              
4e-06          0              1              
4e-06          0              1              
