Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
7.71155e-05    1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.0006672      1              0              1              0              1              
0.0040866      1              0.0143592      1              0              1              
1.1653         1              0.073477       1              0              1              
1.69236        1              0.073477       1              0              1              
1.69236        1              0.073477       1              0              1              
2.23141        1              0.10432        1              0              1              
1.37778        1              0.193736       1              0              1              
1.65079        1              0.174942       1              0              1              
2.355          1              0.221593       1              0              1              
3.09187        1              0.392693       1              0              1              
5.47664        1              1.89083        1              0              1              
3.15956        1              2.39626        1              0.078558       1              
2.33786        1              2.4351         1              0.274953       1              
1.14651        1              3.54749        1              0.478808       1              
1.14651        1              3.54749        1              0.478808       1              
1.14651        1              3.54749        1              0.478808       1              
1.14651        1              3.54749        1              0.478808       1              
1.59442        1              5.42606        1              0              1              
1.65934        1              4.40639        1              0.761476       1              
1.53557        1              5.38632        1              1.19847        1              
2.43238        1              5.03153        1              2.09883        1              
2.54402        1              7.85851        1              1.74508        1              
0.0203261      1              6.71203        1              2.63655        1              
0.0203261      1              6.71203        1              2.63655        1              
0.0203261      1              6.71203        1              2.63655        1              
0.0203261      1              6.71203        1              2.63655        1              
0              1              4.05356        1              4.94916        1              
0              1              4.05356        1              4.94916        1              
0              1              4.05356        1              4.94916        1              
0              1              4.05356        1              4.94916        1              
0              1              4.05356        1              4.94916        1              
0              1              4.05356        1              4.94916        1              
0              1              1.21851        1              4.31247        1              
0              1              0              1              0.446468       1              
0              1              0              1              0.446468       1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
