TotQLat.       ScalerLat      getDevLat      getPrgLat      Req.Type       
0.000294       0.000246       3.8e-05        0              0              
1.2e-05        1e-06          0              8e-06          1              
4.6e-05        0              3.8e-05        0              0              
7e-06          0              0              6e-06          1              
2.7e-05        0              2.5e-05        0              0              
8e-06          0              0              5e-06          1              
2.2e-05        0              1.9e-05        0              0              
3e-06          0              0              2e-06          1              
2.5e-05        0              2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              2e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
5.6e-05        5.4e-05        0              1e-06          1              
7.6e-05        4.9e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.6e-05        0              0              
3e-06          0              0              2e-06          1              
4.8e-05        1e-06          4.2e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
2.8e-05        0              2.5e-05        0              0              
8.4e-05        5.6e-05        2.5e-05        0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              0              1              
3.5e-05        0              3.2e-05        0              0              
3e-06          0              0              1e-06          1              
3e-05          0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
3e-05          0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        1e-06          2.6e-05        0              0              
2e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
5.6e-05        5.3e-05        0              2e-06          1              
8.2e-05        5.3e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
3e-05          0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
2e-06          0              0              0              1              
3e-05          0              2.7e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.9e-05        0              2.6e-05        0              0              
5.5e-05        5.1e-05        0              1e-06          1              
9e-05          6.1e-05        2.6e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.8e-05        0              2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.7e-05        0              2.4e-05        0              0              
7.7e-05        5e-05          2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.7e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.4e-05        4.8e-05        2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.7e-05        1e-06          2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
0.01189        1e-06          0.011888       0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
8e-05          5.4e-05        2.5e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.4e-05        0              0              
2.9e-05        0              2.7e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.7e-05        0              2.6e-05        0              0              
5.4e-05        5.1e-05        0              0              1              
7.3e-05        4.7e-05        2.4e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.3e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.9e-05        5.1e-05        2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.3e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
7.1e-05        4.6e-05        2.4e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
2.9e-05        0              2.6e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.3e-05        0              0              
0.00011        8.3e-05        2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
3e-06          0              0              1e-06          1              
0.048025       0              0.048022       0              0              
2.7e-05        0              2.5e-05        0              0              
7.5e-05        5e-05          2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2.5e-05        0              2.4e-05        0              0              
4e-06          0              0              1e-06          1              
2.9e-05        1e-06          2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
8.8e-05        6.1e-05        2.6e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3.1e-05        0              2.8e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.4e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
7.8e-05        5.2e-05        2.4e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.4e-05        0              0              
0.028032       0              0.02803        0              0              
2.6e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
2.7e-05        0              2.6e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2.9e-05        0              2.8e-05        0              0              
8.6e-05        5.8e-05        2.6e-05        0              0              
4e-06          0              0              1e-06          1              
3.6e-05        0              3.2e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
2.7e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
3e-05          0              2.9e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.5e-05        0              2.4e-05        0              0              
3.1e-05        0              2.9e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
9.7e-05        6.8e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.8e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2e-06          0              0              1e-06          1              
4e-06          1e-06          0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3.2e-05        0              3e-05          0              0              
2.7e-05        0              2.4e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.8e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.7e-05        1e-06          2.4e-05        0              0              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2.9e-05        0              2.8e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
6.1e-05        5.9e-05        0              1e-06          1              
6.4e-05        6e-05          0              1e-06          1              
4.9e-05        4.7e-05        0              1e-06          1              
8.8e-05        5.9e-05        2.7e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.8e-05        0              0              
2.7e-05        0              2.6e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              0              1              
4e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
3e-05          0              2.8e-05        0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
0.028021       0              0.028016       0              0              
5e-06          0              0              1e-06          1              
3.6e-05        0              3.4e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              0              1              
3.2e-05        0              3e-05          0              0              
2.8e-05        0              2.5e-05        0              0              
9.2e-05        6.4e-05        2.6e-05        0              0              
2.7e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.4e-05        0              0              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.8e-05        1e-06          2.6e-05        0              0              
2e-06          0              0              0              1              
2e-06          0              0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
0.012031       0              0.012029       0              0              
8.1e-05        5.4e-05        2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
3e-05          0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2e-06          0              0              0              1              
3e-05          0              2.8e-05        0              0              
2.7e-05        1e-06          2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.6e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
7.8e-05        5.1e-05        2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        1e-06          2.4e-05        0              0              
2e-06          0              0              1e-06          1              
2.5e-05        0              2.3e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2e-06          0              0              0              1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              0              1              
3e-06          1e-06          0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
0.02403        0              0.024028       0              0              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2.7e-05        0              2.6e-05        0              0              
7.7e-05        5.1e-05        2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              0              1              
2e-06          0              0              0              1              
2.6e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.7e-05        0              2.6e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2.9e-05        0              2.8e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
0.008025       0              0.008022       0              0              
2.9e-05        0              2.6e-05        0              0              
8.9e-05        6e-05          2.6e-05        0              0              
3e-05          0              2.8e-05        0              0              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              0              1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3.1e-05        0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          1e-06          0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
4e-06          1e-06          0              1e-06          1              
2e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              0              1              
3.5e-05        1e-06          3.2e-05        0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.3e-05        0              3.1e-05        0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
6e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
6.8e-05        6.5e-05        0              1e-06          1              
5e-05          4.7e-05        0              1e-06          1              
0.016079       0.016075       0              1e-06          1              
7.4e-05        4.5e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.5e-05        0              3.2e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3.3e-05        0              3.1e-05        0              0              
3.2e-05        0              2.9e-05        0              0              
2e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3.2e-05        0              3e-05          0              0              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
4e-06          0              0              2e-06          1              
3e-05          0              2.8e-05        0              0              
3.1e-05        0              2.7e-05        0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-05          0              2.8e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
6.1e-05        5.9e-05        0              1e-06          1              
6.3e-05        6e-05          0              1e-06          1              
6.4e-05        6e-05          0              1e-06          1              
6e-05          5.7e-05        0              1e-06          1              
5.7e-05        5.4e-05        0              1e-06          1              
9e-05          6e-05          2.7e-05        0              0              
4e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          1e-06          0              1e-06          1              
3e-06          0              0              1e-06          1              
5e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.4e-05        0              3.2e-05        0              0              
3e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3.3e-05        0              3.1e-05        0              0              
4e-06          0              0              2e-06          1              
2.9e-05        0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.8e-05        0              0              
4e-06          0              0              1e-06          1              
4e-06          0              0              0              1              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              2e-06          1              
3e-06          1e-06          0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
5e-06          0              0              2e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          1e-06          0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.3e-05        0              3.1e-05        0              0              
4e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-05          0              2.8e-05        0              0              
8.8e-05        6e-05          2.6e-05        0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              0              1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
3e-05          0              2.9e-05        0              0              
4e-06          0              0              2e-06          1              
2.9e-05        0              2.7e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              2e-06          1              
4e-06          1e-06          0              1e-06          1              
4e-06          0              0              2e-06          1              
3.5e-05        0              3.3e-05        0              0              
2.8e-05        0              2.5e-05        0              0              
5e-06          0              0              2e-06          1              
7e-06          0              0              2e-06          1              
4.2e-05        0              4e-05          0              0              
4e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
0.004103       0              0.004101       0              0              
5e-06          0              0              2e-06          1              
6e-06          0              0              2e-06          1              
5e-06          0              0              2e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          1e-06          0              1e-06          1              
3.9e-05        0              3.7e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
6.4e-05        6.2e-05        0              1e-06          1              
8.6e-05        5.7e-05        2.6e-05        0              0              
4e-06          0              0              2e-06          1              
2.9e-05        0              2.6e-05        0              0              
4e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              3e-05          0              0              
4e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          1e-06          0              1e-06          1              
3e-05          0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              2e-06          1              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
5.3e-05        5.1e-05        0              1e-06          1              
8.9e-05        6e-05          2.6e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.7e-05        0              0              
3e-06          0              0              2e-06          1              
3e-05          0              2.7e-05        0              0              
3e-06          0              0              2e-06          1              
3.2e-05        0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
4.8e-05        0              4.4e-05        0              0              
4e-06          0              0              2e-06          1              
3.4e-05        0              3e-05          0              0              
5.9e-05        5.6e-05        0              1e-06          1              
7.9e-05        4.9e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.6e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
4e-06          0              0              2e-06          1              
2.9e-05        0              2.7e-05        0              0              
4e-06          0              0              2e-06          1              
3e-05          0              2.7e-05        0              0              
5.4e-05        5.2e-05        0              1e-06          1              
7.8e-05        5e-05          2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              2e-06          1              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
3e-05          0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
3e-06          0              0              1e-06          1              
3e-05          0              2.8e-05        0              0              
4e-06          0              0              1e-06          1              
2.9e-05        0              2.6e-05        0              0              
5.2e-05        4.9e-05        0              1e-06          1              
7.7e-05        4.9e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              2e-06          1              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              2e-06          1              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
3e-05          0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
3e-05          0              2.7e-05        0              0              
3e-06          0              0              1e-06          1              
3e-05          0              2.7e-05        0              0              
4e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
5.6e-05        5.2e-05        0              1e-06          1              
7.8e-05        5e-05          2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              2e-06          1              
3e-05          0              2.7e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
4.4e-05        0              4e-05          0              0              
4e-06          0              0              2e-06          1              
