TotQLat.       ScalerLat      getDevLat      getPrgLat      Req.Type       
0.016073       0.016069       0              1e-06          1              
6.9e-05        6.6e-05        0              0              1              
6.3e-05        6e-05          0              1e-06          1              
5.7e-05        5.5e-05        0              1e-06          1              
7.9e-05        7.5e-05        0              1e-06          1              
5.7e-05        5.5e-05        0              1e-06          1              
6.7e-05        6.5e-05        0              1e-06          1              
7.1e-05        6.7e-05        0              2e-06          1              
6.3e-05        5.9e-05        0              0              1              
6.5e-05        6.1e-05        0              1e-06          1              
6.5e-05        6.1e-05        0              1e-06          1              
0.007267       0.007264       0              1e-06          1              
0.000123       0.000118       0              2e-06          1              
0.012032       0.012028       0              1e-06          1              
0.000113       0.000109       0              1e-06          1              
0.00133        0.001324       0              2e-06          1              
9.1e-05        8.5e-05        0              1e-06          1              
0.002508       0.002504       0              1e-06          1              
0.000105       0.000102       0              1e-06          1              
8e-05          7.6e-05        0              1e-06          1              
5.8e-05        5.5e-05        0              1e-06          1              
6.6e-05        6.2e-05        0              1e-06          1              
6.6e-05        6.3e-05        0              1e-06          1              
6.7e-05        6.5e-05        0              1e-06          1              
0.016081       0.016078       0              1e-06          1              
5.8e-05        5.5e-05        0              1e-06          1              
6.7e-05        6.4e-05        0              1e-06          1              
6.5e-05        6.1e-05        0              1e-06          1              
6.4e-05        6e-05          0              1e-06          1              
7.1e-05        6.7e-05        0              1e-06          1              
6.5e-05        6.1e-05        0              1e-06          1              
6.6e-05        6.2e-05        0              1e-06          1              
9.8e-05        9.2e-05        0              1e-06          1              
7.8e-05        7.3e-05        0              1e-06          1              
0.0001         9.4e-05        0              1e-06          1              
7.6e-05        7.2e-05        0              1e-06          1              
0.004874       0.004867       0              2e-06          1              
0.004853       0.004848       0              1e-06          1              
0.004846       0.004843       0              1e-06          1              
0.000113       0.000109       0              2e-06          1              
0.004862       0.004857       0              1e-06          1              
0.000112       0.000107       0              2e-06          1              
0.004861       0.004855       0              1e-06          1              
0.004843       0.004838       0              1e-06          1              
0.004867       0.004861       0              2e-06          1              
0.000116       0.00011        0              1e-06          1              
0.004862       0.004856       0              2e-06          1              
0.004867       0.004861       0              1e-06          1              
0.004865       0.00486        0              2e-06          1              
0.004857       0.004852       0              2e-06          1              
0.019639       0.019633       0              2e-06          1              
0.004865       0.004859       0              2e-06          1              
0.008087       0.008081       0              1e-06          1              
0.004848       0.004843       0              1e-06          1              
0.00132        0.001314       0              2e-06          1              
6.7e-05        6.4e-05        0              0              1              
9e-05          8.5e-05        0              1e-06          1              
0.001686       0.001682       0              2e-06          1              
8.8e-05        8.2e-05        0              1e-06          1              
6.1e-05        5.8e-05        0              1e-06          1              
6.6e-05        6.2e-05        0              1e-06          1              
6.3e-05        6e-05          0              1e-06          1              
6.6e-05        6.4e-05        0              1e-06          1              
6.6e-05        6.3e-05        0              1e-06          1              
7.6e-05        7.2e-05        0              1e-06          1              
6.9e-05        6.4e-05        0              1e-06          1              
6.9e-05        6.6e-05        0              1e-06          1              
6.6e-05        6.3e-05        0              1e-06          1              
6.9e-05        6.6e-05        0              1e-06          1              
0.000146       0.00014        0              1e-06          1              
0.000122       0.000118       0              1e-06          1              
0.000121       0.000117       0              2e-06          1              
0.000117       0.000114       0              1e-06          1              
8e-05          7.5e-05        0              1e-06          1              
6.9e-05        6.5e-05        0              1e-06          1              
6.3e-05        5.9e-05        0              0              1              
7e-05          6.7e-05        0              1e-06          1              
6.7e-05        6.4e-05        0              1e-06          1              
6.3e-05        6.1e-05        0              1e-06          1              
6.4e-05        6.2e-05        0              1e-06          1              
6.7e-05        6.4e-05        0              0              1              
