Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0.924908       2              0              1              0              1              
0.462454       1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0.0380874      1              0              1              
0              1              0.203152       1              0              1              
0              1              0.482486       1              0              1              
0.0062298      1              0.647547       1              0.00011        1              
0.0269958      1              0.787214       2              0.000275       1              
0.031149       1              0.495183       1              0.000404357    1              
0.031149       1              0.990366       2              0.000404357    1              
0.0666309      1              0.545971       1              0.000509       1              
0.191956       1              1.21891        2              0.0009162      1              
0.191956       1              0.672941       1              0.0019342      1              
0.230347       1              1.43476        2              0.0033594      1              
0.278336       1              0.774517       2              0.0036648      1              
0.287934       1              0.799911       2              0.0052936      1              
0.355119       1              0.838002       2              0.006108       1              
0.412705       1              0.863396       2              0.0068206      1              
0.431901       1              0.901487       2              0.007635       1              
0.431901       1              0.945926       2              0.008653       1              
0.460694       1              1.02211        2              0.009162       1              
0.47989        1              1.0729         2              0.009671       1              
0.47989        1              1.12368        2              0.0100782      1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
0.47989        1              1.18082        2              0.010689       1              
