TaskQLat.      PRRQLat.       TaskQLen       
0.000293       -1.54409e+09   1              
TaskQLat.      PRRQLat.       TaskQLen       
4e-06          -1.54412e+09   1              
TaskQLat.      PRRQLat.       TaskQLen       
3e-06          -1.54412e+09   1              
4e-06          -1.54412e+09   1              
1e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
5.1e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
4e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
5.2e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
1.8e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
9.7e-05        -1.54412e+09   2              
3e-06          -1.54412e+09   1              
8.1e-05        -1.54412e+09   2              
3e-06          -1.54412e+09   1              
1e-06          -1.54412e+09   1              
0.025423       -1.54412e+09   9              
0.032291       -1.54412e+09   7              
0.01994        -1.54412e+09   18             
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.009025       -1.54412e+09   23             
2e-06          -1.54412e+09   1              
4e-06          -1.54412e+09   1              
0.005276       -1.54412e+09   27             
2e-06          -1.54412e+09   1              
0.036124       -1.54412e+09   7              
5.6e-05        -1.54412e+09   1              
0.024569       -1.54412e+09   12             
0.001187       -1.54412e+09   26             
9.3e-05        -1.54412e+09   2              
0.000132       -1.54412e+09   3              
3e-06          -1.54412e+09   1              
4.7e-05        -1.54412e+09   2              
0.012056       -1.54412e+09   3              
2e-06          -1.54412e+09   1              
4.2e-05        -1.54412e+09   1              
0.008111       -1.54412e+09   5              
0.023997       -1.54412e+09   1              
0.012005       -1.54412e+09   1              
0.015996       -1.54412e+09   1              
0.016043       -1.54412e+09   2              
0.015997       -1.54412e+09   1              
0.016136       -1.54412e+09   3              
0.004201       -1.54412e+09   5              
0.004235       -1.54412e+09   6              
0.004045       -1.54412e+09   2              
0.004272       -1.54412e+09   7              
0.008014       -1.54412e+09   2              
0.004309       -1.54412e+09   8              
0.000366       -1.54412e+09   9              
0.019997       -1.54412e+09   1              
0.004205       -1.54412e+09   6              
0.016038       -1.54412e+09   2              
3e-06          -1.54412e+09   1              
0.016077       -1.54412e+09   3              
0.023997       -1.54412e+09   1              
0.034111       -1.54412e+09   3              
0.019998       -1.54412e+09   1              
0.032098       -1.54412e+09   4              
0.032191       -1.54412e+09   5              
0.016042       -1.54412e+09   2              
0.028235       -1.54412e+09   6              
0.028276       -1.54412e+09   7              
0.023988       -1.54412e+09   1              
0.02406        -1.54412e+09   1              
0.026786       -1.54412e+09   8              
0.016097       -1.54412e+09   2              
0.024398       -1.54412e+09   10             
0.024435       -1.54412e+09   11             
0.000141       -1.54412e+09   3              
0.024475       -1.54412e+09   12             
0.008014       -1.54412e+09   2              
0.024515       -1.54412e+09   13             
0.019996       -1.54412e+09   1              
5.7e-05        -1.54412e+09   2              
0.020895       -1.54412e+09   14             
0.02065        -1.54412e+09   15             
0.012042       -1.54412e+09   2              
0.00407        -1.54412e+09   4              
0.020697       -1.54412e+09   16             
8.1e-05        -1.54412e+09   2              
0.020738       -1.54412e+09   17             
0.003995       -1.54412e+09   1              
0.017568       -1.54412e+09   19             
0.016862       -1.54412e+09   20             
0.015997       -1.54412e+09   1              
0.016055       -1.54412e+09   3              
0.016901       -1.54412e+09   21             
0.012942       -1.54412e+09   21             
0.000158       -1.54412e+09   2              
0.012982       -1.54412e+09   22             
0.009112       -1.54412e+09   24             
0.008          -1.54412e+09   1              
0.009188       -1.54412e+09   25             
0.00923        -1.54412e+09   26             
0.007993       -1.54412e+09   1              
0.005317       -1.54412e+09   28             
0.00813        -1.54412e+09   5              
0.001357       -1.54412e+09   29             
0.015993       -1.54412e+09   1              
0.001397       -1.54412e+09   30             
0.001411       -1.54412e+09   31             
0.01205        -1.54412e+09   2              
2e-06          -1.54412e+09   1              
0.004105       -1.54412e+09   4              
3e-06          -1.54412e+09   1              
0.023997       -1.54412e+09   1              
0.004055       -1.54412e+09   1              
0.016039       -1.54412e+09   2              
0.000112       -1.54412e+09   3              
0.000153       -1.54412e+09   4              
0.012078       -1.54412e+09   3              
0.036043       -1.54412e+09   5              
0.036084       -1.54412e+09   6              
0.027995       -1.54412e+09   1              
0.003998       -1.54412e+09   1              
0.036164       -1.54412e+09   8              
0.032213       -1.54412e+09   5              
0.023242       -1.54412e+09   1              
0.032251       -1.54412e+09   6              
0.016065       -1.54412e+09   2              
0.028405       -1.54412e+09   8              
0.028445       -1.54412e+09   9              
0.008106       -1.54412e+09   3              
0.028483       -1.54412e+09   10             
0.016055       -1.54412e+09   2              
0.040062       -1.54412e+09   2              
0.024655       -1.54412e+09   11             
0.008109       -1.54412e+09   4              
0.02061        -1.54412e+09   13             
0.020649       -1.54412e+09   14             
0.00415        -1.54412e+09   5              
0.027998       -1.54412e+09   1              
0.020688       -1.54412e+09   15             
0.016732       -1.54412e+09   16             
0.02368        -1.54412e+09   2              
0.012771       -1.54412e+09   17             
0.012089       -1.54412e+09   3              
0.012181       -1.54412e+09   4              
0.008865       -1.54412e+09   18             
0.008905       -1.54412e+09   19             
1.6e-05        -1.54412e+09   1              
0.048064       -1.54412e+09   2              
0.008944       -1.54412e+09   20             
0.004984       -1.54412e+09   21             
5.2e-05        -1.54412e+09   2              
0.027997       -1.54412e+09   1              
0.005023       -1.54412e+09   22             
0.020053       -1.54412e+09   3              
0.005063       -1.54412e+09   23             
0.005097       -1.54412e+09   24             
0.008096       -1.54412e+09   4              
0.001149       -1.54412e+09   25             
0.03599        -1.54412e+09   1              
0.000139       -1.54412e+09   4              
0.000855       -1.54412e+09   20             
1e-06          -1.54412e+09   1              
0.000925       -1.54412e+09   21             
3e-06          -1.54412e+09   1              
0.027999       -1.54412e+09   1              
4.8e-05        -1.54412e+09   2              
0.023995       -1.54412e+09   1              
8.7e-05        -1.54412e+09   2              
2e-06          -1.54412e+09   1              
0.027998       -1.54412e+09   1              
0.008009       -1.54412e+09   1              
0.012094       -1.54412e+09   2              
0.019997       -1.54412e+09   1              
0.015994       -1.54412e+09   1              
0.008138       -1.54412e+09   3              
0.00418        -1.54412e+09   4              
0.004211       -1.54412e+09   5              
0.012017       -1.54412e+09   2              
0.012003       -1.54412e+09   1              
0.000107       -1.54412e+09   4              
0.02001        -1.54412e+09   2              
0.012038       -1.54412e+09   4              
0.028036       -1.54412e+09   1              
0.036035       -1.54412e+09   2              
0.028078       -1.54412e+09   3              
0.020119       -1.54412e+09   4              
0.011998       -1.54412e+09   1              
0.056002       -1.54412e+09   1              
0.036109       -1.54412e+09   3              
0.028152       -1.54412e+09   4              
0.036025       -1.54412e+09   2              
0.028125       -1.54412e+09   3              
0.023998       -1.54412e+09   1              
0.016169       -1.54412e+09   4              
0.012207       -1.54412e+09   5              
0.008251       -1.54412e+09   6              
0.000288       -1.54412e+09   6              
0.059999       -1.54412e+09   1              
0.003994       -1.54412e+09   1              
0.060054       -1.54412e+09   2              
