Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.0218265      1              0              1              0              1              
0.0893198      1              0.00344919     1              0              1              
0.209407       1              0              1              0              1              
0.25965        1              0.026126       1              0              1              
0.335814       1              0.0574772      1              0              1              
0.406785       1              0.104504       1              0              1              
0.482949       1              0.177183       1              0.0206452      1              
0.55392        1              0.236244       1              0.103226       1              
0.637008       1              0.259868       1              0.103226       1              
2.55835        1              0.312776       1              0.0619332      1              
2.8643         1              1.63208        1              0.103222       1              
6.93761        1              1.88102        1              0.206444       1              
6.93761        1              1.88102        1              0.206444       1              
2.75834        1              0.981848       1              0.206444       1              
2.75834        1              0.981848       1              0.206444       1              
2.75834        1              0.981848       1              0.206444       1              
2.09276        1              3.25454        1              0.309666       1              
2.80457        1              5.20542        1              0.309666       1              
4.40027        1              5.57481        1              2.82691        1              
4.89423        1              5.06712        1              5.65383        1              
5.38913        1              11.5708        1              5.82011        1              
5.14366        1              15.5664        1              5.9864         1              
3.91423        1              10.7645        1              6.49179        1              
3.86119        1              10.1369        1              10.4188        1              
1.13855        1              5.06627        1              14.032         1              
0.603435       1              4.20805        1              13.6257        1              
0.603435       1              4.20805        1              13.6257        1              
0.603435       1              4.20805        1              13.6257        1              
0              1              3.98684        1              15.9711        1              
0              1              3.98684        1              15.9711        1              
0              1              3.25092        1              16.3972        1              
0              1              3.25092        1              16.3972        1              
0              1              1.98284        1              40.1743        1              
0              1              1.98284        1              40.1743        1              
0              1              1.08913        1              29.7763        1              
0              1              1.08913        1              29.7763        1              
0              1              1.08913        1              29.7763        1              
0              1              0              1              26.0202        1              
