TaskQLat.      PRRQLat.       TaksQlen       
4e-06          1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
7e-06          1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
2e-06          1e-06          1              
3e-06          0              1              
1.9e-05        0              1              
3e-06          0              1              
1e-05          0              1              
1.1e-05        0              1              
5e-06          0              1              
6.5e-05        0              1              
1.2e-05        0              1              
5e-06          1e-06          1              
1e-05          0              1              
1.2e-05        0              1              
5e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
6.9e-05        0              1              
1e-06          1e-06          1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
0.004317       0              9              
0.012129       0              4              
0.035762       0              2              
0.00403        0              2              
0.007987       0              2              
0.012063       0              4              
0.020005       0              2              
0.019964       0              1              
0.007953       0              1              
0.012091       0              4              
0.02394        0              1              
0.023969       0              1              
0.008058       0              2              
1e-05          0              1              
9.2e-05        0              3              
0.012058       0              3              
6.9e-05        0              2              
0.012019       0              1              
0.012088       0              3              
0.000177       0              4              
0.015945       0              1              
0.000142       0              5              
0.028013       0              2              
0.00803        0              3              
0.027965       0              1              
0.01996        0              1              
0.013435       0              2              
0.017374       0              1              
0.043973       0              1              
0.012124       0              5              
0.040111       0              4              
0.039971       0              1              
0.008015       0              2              
0.024019       0              2              
0.032          0              1              
0.008001       0              2              
0.023968       0              1              
2e-06          0              1              
1.4e-05        0              1              
0.027963       0              1              
0.015973       0              1              
0.015971       0              1              
0.007945       1e-06          1              
0.035967       0              1              
0.031967       0              1              
0.019978       0              2              
0.019962       0              1              
1.5e-05        0              1              
0.015955       0              1              
0.01599        0              1              
0.015944       1e-06          1              
0.003987       0              2              
0.031964       0              1              
0.023971       0              2              
0.015966       0              1              
0.023963       0              1              
0.003966       0              1              
0.027975       0              1              
0.019969       0              1              
0.015967       0              1              
0.011976       0              2              
0.011953       0              1              
0.007968       0              1              
0.003983       0              2              
0.004031       0              3              
0.008017       0              2              
0.027967       0              1              
0.007961       1e-06          1              
0.023679       0              2              
0.015958       0              1              
0.012101       0              2              
0.031961       0              1              
3e-06          0              1              
0.027969       0              1              
0.024026       0              3              
0.023964       0              1              
3e-06          0              1              
4e-06          0              1              
0.019233       0              1              
0.027966       0              1              
1e-06          0              1              
0.019969       0              1              
7e-06          0              1              
2e-06          0              1              
0.031967       0              1              
0.00398        0              2              
0.003968       0              1              
0.011965       0              1              
0.060041       0              2              
0.007964       0              1              
0.031971       1e-06          1              
4e-06          0              1              
0.027972       0              1              
0.011986       0              2              
0.007969       0              1              
0.02797        0              1              
0.008022       0              2              
0.004037       0              3              
4e-06          0              1              
0.023844       0              1              
0.023964       0              1              
3e-06          0              1              
0.00797        0              1              
0.007968       0              1              
0.00796        0              1              
0.015954       0              1              
0.007972       1e-06          1              
0.019971       0              1              
0.007954       0              1              
0.003972       0              1              
0.023965       0              1              
0.015983       0              2              
0.007969       0              1              
0.007979       0              2              
0.00397        0              1              
0.003961       0              1              
0.003963       0              1              
0.023996       0              1              
4.2e-05        0              1              
0.023973       0              1              
0.008019       0              2              
0.01197        0              1              
0.015974       0              1              
0.011985       0              2              
0.007966       0              1              
3e-06          0              1              
0.003983       0              2              
0.011955       0              1              
0.031961       1e-06          1              
0.035973       0              1              
2e-06          0              1              
0.023993       0              1              
0.008          0              2              
0.027981       0              1              
0.023964       0              1              
0.019998       0              2              
0.000336       0              1              
2e-06          0              1              
5e-06          0              1              
0.031968       0              1              
0.007983       0              2              
3e-06          0              1              
4e-06          0              1              
0.019956       0              1              
0.015969       0              1              
0.008043       0              3              
3e-06          0              1              
0.008094       0              2              
0.016037       0              1              
0.012053       0              1              
0.007972       0              1              
0.007961       0              1              
0.007966       1e-06          1              
0.000397       0              2              
1.5e-05        0              1              
0.015996       0              1              
0.015987       0              2              
0.035945       0              1              
0.031955       0              1              
0.015951       0              1              
0.02396        1e-06          1              
0.010838       0              2              
2e-06          0              1              
0.024609       0              1              
0.027969       0              1              
0.039948       0              1              
0.031942       0              1              
0.007953       0              1              
2e-06          0              1              
0.007973       0              1              
0.031955       0              1              
0.023954       1e-06          1              
0.036049       0              1              
0.011958       0              1              
0.03596        0              1              
0.03996        0              1              
0.031966       0              1              
0.00795        0              1              
0.039966       0              1              
0.023965       0              1              
0.035956       0              1              
0.023962       0              1              
0.007968       0              2              
