TaskQLat.      PRRQLat.       TaksQlen       
0.198304       0              164            
0.190372       0              173            
0.229869       0              134            
0.214067       0              149            
0.186449       0              175            
0.289074       0              76             
0.316743       0              52             
0.237741       0              127            
0.316717       0              54             
0.249395       0              114            
0.218018       0              145            
0.214057       0              147            
0.170707       0              195            
0.304889       0              63             
0.214063       0              148            
0.158987       0              217            
0.32923        0              40             
0.304896       0              62             
0.162883       0              210            
0.245547       0              119            
0.289069       0              78             
0.245583       0              116            
0.324608       0              42             
0.178549       0              182            
0.27722        0              90             
0.324597       0              44             
0.277219       0              87             
0.245551       0              118            
0.155084       0              224            
0.166798       0              200            
0.166796       1e-06          201            
0.206172       0              155            
0.316756       0              51             
0.34806        0              30             
0.296972       0              71             
0.16673        0              205            
0.296979       0              69             
0.166486       0              206            
0.320684       0              47             
0.218014       0              143            
0.3573         0              9              
0.28114        0              86             
0.30885        0              60             
0.32067        0              48             
0.357086       0              11             
0.277109       0              92             
0.162889       0              211            
0.190389       0              170            
0.174595       0              185            
0.162886       0              207            
0.158989       0              214            
0.182503       0              178            
0.2259         0              138            
0.312817       0              58             
0.155077       0              222            
0.293064       0              74             
0.28513        0              81             
0.162892       0              208            
0.158989       0              215            
0.237782       0              126            
0.221962       0              139            
0.093853       0              3              
0.158988       0              218            
0.229869       0              133            
0.155086       0              225            
0.329262       0              37             
0.348451       0              26             
0.206176       0              157            
0.293073       0              75             
0.249559       0              109            
0.269373       0              97             
0.186448       0              176            
0.27329        0              96             
0.285143       0              80             
0.320672       0              49             
0.249446       0              113            
0.265416       0              102            
0.202248       0              162            
0.178557       0              183            
0.308857       0              61             
0.269313       0              100            
0.296973       0              72             
0.316717       0              53             
0.316711       0              55             
0.329246       0              39             
0.273295       0              94             
0.293056       0              73             
0.155072       0              221            
0.300825       0              67             
0.356111       0              12             
0.300928       0              64             
0.174508       0              192            
0.182498       0              180            
0.253503       0              108            
0.218018       0              146            
0.344462       0              36             
0.296977       0              68             
0.162875       0              213            
0.35741        0              7              
0.300848       0              66             
0.170703       1e-06          197            
0.285136       0              79             
0.24554        0              122            
0.357394       0              8              
0.166795       0              203            
0.26931        0              99             
0.170697       0              193            
0.281201       0              84             
0.155066       0              220            
0.257444       0              106            
0.357523       0              5              
0.353352       0              15             
0.344456       0              35             
0.170713       0              196            
0.265136       0              103            
0.329273       0              38             
0.245541       0              121            
0.352263       0              21             
0.166798       0              202            
0.194348       0              168            
0.155079       0              223            
0.285117       0              82             
0.202254       0              163            
0.34503        0              33             
0.265046       1e-06          102            
0.289068       1e-06          77             
0.249569       0              112            
0.273283       0              95             
0.257474       0              105            
0.345391       0              229            
0.324599       0              43             
0.198287       0              166            
0.345385       1e-06          228            
0.26542        0              101            
0.261414       0              104            
0.344458       0              37             
0.351556       0              24             
0.170708       0              194            
0.178549       0              184            
0.174528       0              187            
0.237731       0              128            
0.190379       0              172            
0.357585       0              4              
0.229868       0              132            
0.158981       0              216            
0.352276       0              19             
0.353331       0              16             
0.218016       0              144            
0.18644        0              174            
0.269367       0              98             
0.166796       0              204            
0.376941       0              230            
0.345855       0              32             
0.553383       0              231            
0.545619       0              249            
0.522061       0              280            
0.174525       0              188            
0.525978       0              272            
0.537774       0              260            
0.549521       0              243            
0.533824       1e-06          263            
0.537757       0              262            
0.537751       0              261            
0.174524       0              189            
0.529914       0              268            
0.529907       0              270            
0.514136       0              287            
0.537765       0              259            
0.533815       0              264            
0.349264       0              227            
0.5523         0              235            
0.549492       0              237            
0.545617       0              248            
0.518106       0              282            
0.541696       0              255            
0.522056       0              279            
0.553307       0              233            
0.522052       0              278            
0.545595       0              244            
0.545609       0              247            
0.549505       0              240            
0.537771       0              257            
0.35529        0              14             
0.54167        0              251            
0.52597        0              271            
0.510207       1e-06          289            
0.522034       0              276            
0.525981       0              275            
0.514133       0              286            
0.52204        0              277            
0.541682       0              252            
0.552298       0              234            
0.529912       0              267            
0.52598        0              273            
0.525989       0              274            
0.529903       0              266            
0.514138       0              288            
0.545607       0              245            
0.549487       0              236            
0.541693       0              256            
0.553379       0              232            
0.162889       0              209            
0.514126       0              284            
0.285116       0              83             
0.518102       0              281            
0.549494       0              238            
0.549509       0              241            
0.537775       0              258            
0.510213       0              290            
0.529904       0              269            
0.541691       1e-06          253            
0.545629       0              250            
0.533839       1e-06          265            
0.549501       0              239            
0.545607       0              246            
0.518104       0              283            
0.549511       0              242            
0.514129       0              285            
0.233803       0              131            
0.245542       0              120            
0.575074       0              327            
0.559257       0              346            
0.554572       0              349            
0.594797       0              309            
0.606642       0              296            
0.575054       0              329            
0.563206       0              339            
0.58298        0              320            
0.610584       0              292            
0.614539       0              291            
0.555348       0              348            
0.567192       0              336            
0.582973       0              322            
0.571099       0              331            
0.559306       0              344            
0.59084        0              311            
0.563212       0              338            
0.602696       0              301            
0.579017       0              325            
0.610584       0              293            
0.594789       0              307            
0.55136        0              350            
0.586934       0              319            
0.598724       0              302            
0.598736       1e-06          305            
0.575081       0              328            
0.586881       0              314            
0.579012       0              324            
0.571095       0              330            
0.582966       0              323            
0.590855       0              313            
0.563058       0              340            
0.562408       0              343            
0.773491       0              356            
0.567186       0              335            
0.571098       0              334            
0.571108       0              332            
0.769573       0              357            
0.717932       0              150            
0.594792       1e-06          308            
0.559262       0              345            
0.547417       0              352            
0.571105       0              333            
0.586931       0              318            
0.586903       1e-06          316            
0.606629       0              295            
0.602691       0              300            
0.59085        0              312            
0.606642       0              297            
0.586891       0              315            
0.729744       0              144            
0.590829       0              310            
0.54169        0              254            
0.543155       0              353            
0.60267        0              298            
0.598732       0              303            
0.674332       0              174            
0.582993       0              321            
0.749634       0              136            
0.713992       0              152            
0.69419        0              165            
0.650452       0              183            
0.698168       0              162            
0.638521       0              188            
0.678318       0              173            
0.642481       0              185            
0.717966       0              149            
0.634548       0              190            
0.710069       0              155            
0.725761       0              145            
0.680306       0              172            
0.721959       0              148            
0.736966       0              140            
0.690239       0              167            
0.682272       0              170            
0.702101       0              161            
0.63456        1e-06          191            
0.698159       0              163            
0.562421       0              342            
0.634553       0              192            
0.69417        0              166            
0.666209       0              178            
0.642444       0              186            
0.736962       0              139            
0.64238        0              187            
0.602678       0              299            
0.733635       0              142            
0.721946       0              147            
0.729734       0              143            
0.757586       0              360            
0.725751       0              146            
0.733707       0              141            
0.765573       0              358            
0.594777       0              306            
0.706106       0              158            
0.70611        0              159            
0.713987       0              151            
0.646466       0              184            
0.713881       0              153            
0.778497       0              355            
0.753612       0              135            
0.586908       0              317            
0.694195       0              164            
0.713874       0              154            
0.7616         0              359            
0.55925        0              347            
0.551286       0              351            
0.654437       1e-06          182            
0.686251       0              168            
0.562425       0              341            
0.70214        0              160            
0.666371       0              177            
0.638527       0              189            
0.670358       0              176            
0.682281       0              171            
0.610595       0              294            
0.567183       0              337            
0.658424       0              181            
0.598741       0              304            
0.539445       0              354            
0.686251       0              169            
0.7061         0              157            
0.666185       0              179            
0.71007        0              156            
0.662411       0              180            
0.416373       0              145            
0.388497       0              90             
0.248929       0              121            
0.256901       0              119            
0.420359       0              144            
