getDevice      getProgram     runProgram     
6.54007        1.14911        38.1552        
5.77804        1.00462        38.4594        
5.84888        0.596007       39.153         
5.91204        0.06424        39.8007        
5.8332         0.655979       39.053         
5.8106         1.33818        38.2468        
5.83318        0.842246       38.6216        
5.7092         1.25095        38.5465        
5.7647         0.69211        39.0536        
5.76097        1.33363        38.7206        
5.77631        0.739899       39.0937        
5.7575         1.72684        38.2718        
5.90417        0.747956       38.9111        
5.77285        1.38647        38.4367        
6.53999        1.09028        38.2171        
6.53267        1.10374        38.2031        
6.50819        1.00778        38.2998        
6.01836        0.394524       39.1616        
6.06411        0.390628       39.1616        
5.76813        1.1932         38.6191        
6.53192        0.411982       38.9045        
5.93602        0.780361       38.8607        
5.82808        0.171878       39.8089        
5.91695        0.12924        39.8097        
5.77614        1.38817        38.4175        
5.8326         0.613739       39.1642        
5.83221        0.77601        39.0221        
5.80933        0.541992       39.1641        
5.77699        1.24886        38.2197        
5.75231        0.670587       38.7982        
5.69285        1.20534        38.8751        
5.92017        0.792338       38.8619        
5.82543        0.860003       38.8344        
5.83265        0.310449       39.1638        
5.8326         0.606042       39.1645        
5.77999        1.68024        38.3903        
5.86367        0.643997       39.1466        
6.53993        1.09029        38.2204        
6.54063        0.911083       38.3988        
5.77785        0.947781       38.615         
5.91183        0.164028       39.8066        
5.82771        0.310418       39.1641        
5.7641         0.168671       39.8366        
5.99589        0.569779       39.2807        
5.84837        0.399856       39.0751        
5.76495        1.14422        38.9189        
5.75676        0.692001       39.0751        
5.96001        0.083915       39.8071        
5.82083        0.31044        39.1645        
5.77725        1.56008        38.4712        
5.90012        0.476033       39.1433        
5.8359         0.735938       38.9473        
5.82924        0.567984       39.151         
5.81753        0.666567       38.8033        
5.94           0.685261       38.9505        
5.84121        0.655994       39.0675        
5.84856        0.622009       39.1656        
5.7561         1.12516        38.6944        
5.78803        0.204077       39.8076        
5.78092        1.53916        38.5287        
5.83303        0.671878       39.0598        
6.04401        0.310548       39.1654        
5.85286        0.666505       38.8027        
5.91606        0.143872       39.8139        
5.85556        0.092529       39.8082        
6.54802        1.03987        38.2633        
5.77779        1.31337        38.6471        
5.77696        0.868019       39.1886        
5.77731        1.05625        38.7836        
5.78161        1.47624        38.5152        
5.77801        1.01613        38.5406        
5.77411        1.10522        38.4595        
5.91192        0.123959       39.8167        
5.93203        0.111947       39.8128        
5.78412        0.887443       38.7096        
5.80194        0.661583       39.2755        
6.4766         0.995266       38.3171        
5.77736        0.750262       39.2699        
5.72156        0.76243        39.2387        
5.84147        0.682703       38.7874        
5.75805        1.17374        38.3835        
5.77805        0.928649       38.6366        
5.90816        0.476059       39.1413        
5.84411        0.675988       39.1288        
