Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.000180351    1              0              1              0              1              
0.000180351    1              0              1              0              1              
0.000394738    1              0              1              0              1              
0.018285       1              0              1              0              1              
0.00254743     1              0              1              0              1              
0.00254743     1              0              1              0              1              
0.00254743     1              0              1              0              1              
0.00103123     1              0              1              0              1              
0.659714       1              0              1              0              1              
1.44783        1              0.028746       1              0              1              
2.12348        1              0.0940371      1              0              1              
2.88942        1              0.159254       1              0              1              
0.300947       1              0.411641       1              0              1              
0.346653       1              0.670412       1              0.0337211      1              
0.346653       1              0.670412       1              0.0337211      1              
1.11162        1              0.588333       1              0.122417       1              
0.388784       1              0.997061       1              0.85283        1              
0.388784       1              0.997061       1              0.85283        1              
0.420821       1              2.43568        1              0.645869       1              
0.304514       1              1.70518        1              0              1              
0.304514       1              1.70518        1              0              1              
0.0675654      1              2.82756        1              0              1              
0.0675654      1              2.82756        1              0              1              
0              1              2.61396        1              0              1              
0              1              2.64309        1              0.284504       1              
0              1              3.4836         1              0.382642       1              
0              1              3.4836         1              0.382642       1              
0              1              3.4836         1              0.382642       1              
0              1              3.4836         1              0.382642       1              
0              1              3.4836         1              0.382642       1              
0              1              3.4836         1              0.382642       1              
0              1              3.4836         1              0.382642       1              
0              1              3.4836         1              0.382642       1              
0              1              0.0650963      1              0.0333498      1              
0              1              0.0650963      1              0.0333498      1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0.0186826      1              
0              1              0              1              0.0186826      1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0.0139965      1              
0              1              0              1              0.0139965      1              
0              1              0              1              0              1              
0              1              0              1              0              1              
