TaskQLat.      PRRQLat.       TaskQLen       
0.015997       -1.54412e+09   1              
0.01204        -1.54412e+09   2              
0.008078       -1.54412e+09   3              
0.019999       -1.54412e+09   1              
0.024057       -1.54412e+09   3              
0.008045       -1.54412e+09   2              
0.008133       -1.54412e+09   3              
0.000174       -1.54412e+09   3              
0.015994       -1.54412e+09   1              
0.000211       -1.54412e+09   4              
0.019996       -1.54412e+09   1              
0.016035       -1.54412e+09   2              
3e-06          -1.54412e+09   1              
0.023997       -1.54412e+09   1              
0.024039       -1.54412e+09   2              
0.016081       -1.54412e+09   3              
0.016051       -1.54412e+09   1              
0.004174       -1.54412e+09   4              
0.01599        -1.54412e+09   1              
0.007991       -1.54412e+09   1              
0.027999       -1.54412e+09   1              
0.012057       -1.54412e+09   3              
1.5e-05        -1.54412e+09   1              
0.004093       -1.54412e+09   4              
0.027998       -1.54412e+09   1              
0.008055       -1.54412e+09   3              
0.004091       -1.54412e+09   4              
0.016014       -1.54412e+09   2              
0.020089       -1.54412e+09   3              
0.027995       -1.54412e+09   1              
0.003996       -1.54412e+09   1              
3.9e-05        -1.54412e+09   1              
0.027999       -1.54412e+09   1              
0.020041       -1.54412e+09   2              
0.019995       -1.54412e+09   1              
0.020077       -1.54412e+09   3              
0.016119       -1.54412e+09   4              
0.019997       -1.54412e+09   1              
0.027994       -1.54412e+09   1              
0.020044       -1.54412e+09   2              
0.008084       -1.54412e+09   3              
0.032054       -1.54412e+09   1              
0.020111       -1.54412e+09   3              
0.023997       -1.54412e+09   1              
0.016198       -1.54412e+09   6              
0.012237       -1.54412e+09   7              
0.043548       -1.54412e+09   1              
0.05605        -1.54412e+09   2              
0.008011       -1.54412e+09   2              
0.055725       -1.54412e+09   3              
0.04813        -1.54412e+09   4              
5.2e-05        -1.54412e+09   2              
0.036264       -1.54412e+09   6              
0.020307       -1.54412e+09   6              
0.004343       -1.54412e+09   7              
0.012001       -1.54412e+09   1              
0.024009       -1.54412e+09   2              
0.003994       -1.54412e+09   1              
0.048049       -1.54412e+09   1              
0.019975       -1.54412e+09   1              
0.027996       -1.54412e+09   1              
0.020017       -1.54412e+09   2              
1.4e-05        -1.54412e+09   1              
4e-06          -1.54412e+09   1              
0.019994       -1.54412e+09   1              
4.2e-05        -1.54412e+09   1              
0.035996       -1.54412e+09   1              
0.01601        -1.54412e+09   2              
6e-05          -1.54412e+09   1              
0.031996       -1.54412e+09   1              
0.011993       -1.54412e+09   1              
0.019997       -1.54412e+09   1              
0.031989       -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.031987       -1.54412e+09   1              
0.024013       -1.54412e+09   2              
0.031994       -1.54412e+09   1              
0.020051       -1.54412e+09   1              
0.011995       -1.54412e+09   1              
0.008042       -1.54412e+09   2              
3e-06          -1.54412e+09   1              
0.023994       -1.54412e+09   1              
0.016034       -1.54412e+09   2              
0.036013       -1.54412e+09   2              
0.00799        -1.54412e+09   1              
0.007474       -1.54412e+09   2              
0.015995       -1.54412e+09   1              
0.012059       -1.54412e+09   1              
0.035995       -1.54412e+09   1              
0.035997       -1.54412e+09   1              
0.004039       -1.54412e+09   2              
0.028001       -1.54412e+09   1              
0.031995       -1.54412e+09   1              
0.020054       -1.54412e+09   3              
0.016099       -1.54412e+09   4              
0.01941        -1.54412e+09   1              
0.012206       -1.54412e+09   1              
0.01212        -1.54412e+09   2              
0.007996       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.027995       -1.54412e+09   1              
0.00401        -1.54412e+09   2              
0.015998       -1.54412e+09   1              
0.023995       -1.54412e+09   1              
0.010987       -1.54412e+09   1              
5e-06          -1.54412e+09   1              
0.019996       -1.54412e+09   1              
0.00806        -1.54412e+09   1              
0.027988       -1.54412e+09   1              
0.01603        -1.54412e+09   2              
0.027993       -1.54412e+09   1              
0.031994       -1.54412e+09   1              
6e-05          -1.54412e+09   1              
0.019999       -1.54412e+09   2              
0.007994       -1.54412e+09   1              
