Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.00177448     1              0              1              0              1              
0.00177448     1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.0353407      1              0              1              0              1              
0.170573       1              0              1              0              1              
0.26242        1              0.029237       1              0.063447       1              
0.26242        1              0.029237       1              0.063447       1              
0.361485       1              0.0243486      1              0.0507597      1              
0.468684       1              0.0509698      1              0              1              
1.81161        1              0.109221       1              0              1              
2.19809        1              0.123784       1              0              1              
2.76506        1              0.263342       1              0              1              
4.48006        1              0.998676       1              0              1              
0.0497761      1              2.07261        1              0.025384       1              
2.89863        1              2.81714        1              0.19038        1              
2.89863        1              2.81714        1              0.19038        1              
2.3174         1              2.8463         1              0.19038        1              
2.28316        1              2.88711        1              1.40103        1              
3.07484        1              5.00026        1              2.38175        1              
2.66182        1              9.51637        1              2.80206        1              
3.00761        1              10.8253        1              2.80206        1              
2.4965         1              12.0021        1              3.64268        1              
2.07481        1              11.4911        1              4.37608        1              
2.07481        1              11.4911        1              4.37608        1              
2.07481        1              11.4911        1              4.37608        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
1.78976        1              9.76794        1              11.5902        1              
0.0585358      1              11.4931        1              17.1344        1              
0.0585358      1              11.4931        1              17.1344        1              
0.0585358      1              11.4931        1              17.1344        1              
0.0585358      1              11.4931        1              17.1344        1              
0              1              2.84129        1              11.6496        1              
0              1              2.84129        1              11.6496        1              
0              1              3.59906        1              18.1794        1              
0              1              3.59906        1              18.1794        1              
0              1              3.59906        1              18.1794        1              
0              1              5.78294        1              21.5738        1              
0              1              5.78294        1              21.5738        1              
0              1              5.78294        1              21.5738        1              
0              1              5.78294        1              21.5738        1              
0              1              5.78294        1              21.5738        1              
0              1              1.24439        1              28.6489        1              
0              1              0.341782       1              25.1414        1              
0              1              0.341782       1              25.1414        1              
0              1              0.341782       1              25.1414        1              
0              1              0.341782       1              25.1414        1              
0              1              0.0486349      1              28.0982        1              
0              1              0.0486349      1              28.0982        1              
