Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.000557295    1              0              1              0              1              
0.000557295    1              0              1              0              1              
0.119505       1              0              1              0              1              
0.23901        1              0              1              0              1              
0.358515       1              0              1              0              1              
0.75424        1              0.00228546     1              0              1              
0.75424        1              0.00228546     1              0              1              
1.22053        1              0              1              0              1              
0.608857       1              0.0104947      1              0              1              
0.700669       1              0.055045       1              0              1              
0.821474       1              0.055045       1              0              1              
0.942279       1              0.055045       1              0              1              
1.06308        1              0.055045       1              0              1              
2.71212        1              0.0223635      1              0              1              
4.41589        1              0.056129       1              0              1              
4.8405         1              0.056129       1              0              1              
4.71167        1              0.0350719      1              0              1              
4.39375        1              0              1              0              1              
5.19859        1              0.0555802      1              0              1              
5.19859        1              0.0555802      1              0              1              
5.19859        1              0.0555802      1              0              1              
2.58637        1              0.252085       1              0              1              
2.30652        1              0.386278       1              0              1              
2.11205        1              0.80326        1              0              1              
2.46791        1              0.718194       1              0              1              
2.46791        1              0.718194       1              0              1              
2.46791        1              0.718194       1              0              1              
1.48527        1              1.0024         1              0              1              
1.22434        1              1.64053        1              0              1              
1.65353        1              2.22208        1              0              1              
1.65353        1              2.22208        1              0              1              
2.59176        1              2.24303        1              0.0223069      1              
2.59176        1              2.24303        1              0.0223069      1              
2.59176        1              2.24303        1              0.0223069      1              
3.14714        1              1.98925        1              0.0235408      1              
3.67243        1              6.81895        1              0.188326       1              
3.32453        1              4.0066         1              0.235408       1              
4.79501        1              5.12746        1              0.322845       1              
5.34785        1              5.84361        1              0.639593       1              
5.34785        1              5.84361        1              0.639593       1              
5.34785        1              5.84361        1              0.639593       1              
5.34785        1              5.84361        1              0.639593       1              
5.34785        1              5.84361        1              0.639593       1              
1.67933        1              5.71981        1              0.639593       1              
1.12632        1              4.71582        1              0.478077       1              
1.12632        1              4.71582        1              0.478077       1              
3.38934        1              5.30235        1              0.544014       1              
3.38934        1              5.30235        1              0.544014       1              
0.217624       1              8.27749        1              0.544014       1              
0.542075       1              7.97836        1              0.118138       1              
1.0811         1              7.10231        1              0              1              
0.798403       1              7.2249         1              0.39468        1              
0.798403       1              7.2249         1              0.39468        1              
0.798403       1              7.2249         1              0.39468        1              
0.798403       1              7.2249         1              0.39468        1              
0.798403       1              7.2249         1              0.39468        1              
0              1              0.263031       1              0.0869982      1              
0              1              0.263031       1              0.0869982      1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0.0211643      1              
0              1              0              1              0.0211643      1              
