TaskQLat.      PRRQLat.       TaksQlen       
3e-06          0              1              
TaskQLat.      PRRQLat.       TaksQlen       
1e-06          1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
1e-06          1e-06          1              
1e-06          0              1              
6.6e-05        0              1              
4e-06          0              1              
8e-06          0              1              
1.1e-05        0              1              
1e-06          0              1              
5.7e-05        0              1              
1.2e-05        0              1              
6e-06          0              1              
8e-06          0              1              
1.3e-05        0              1              
5.2e-05        0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.1e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.5e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
1e-06          0              1              
4.9e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
4.9e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.4e-05        0              1              
2e-06          1e-06          1              
5.6e-05        0              1              
0.015087       0              1              
0.000222       0              6              
0.008363       0              10             
0.016324       0              8              
0.012038       0              3              
0.006726       0              5              
0.016134       0              5              
0.016142       0              4              
0.020016       0              2              
0.004078       0              2              
0.036009       0              1              
3e-06          0              1              
0.032046       0              2              
0.027964       0              1              
0.03598        0              1              
0.011962       0              2              
3.3e-05        0              2              
0.024004       0              2              
3e-06          0              1              
2e-06          0              1              
0.01197        0              1              
0.016045       0              2              
0.031968       0              1              
0.023965       0              2              
2e-06          0              1              
0.011961       0              1              
3e-06          0              1              
0.019972       0              1              
0.011437       0              1              
0.004153       0              4              
0.000172       0              4              
3e-06          0              1              
2e-06          0              1              
3e-06          0              1              
0.024024       0              1              
0.012078       0              2              
0.008009       0              2              
0.019948       0              1              
0.007987       0              2              
0.019961       0              1              
4e-06          0              1              
1e-06          0              1              
0.007962       0              1              
0.016019       0              2              
3e-06          0              1              
0.02397        0              1              
0.019996       0              2              
0.032013       0              2              
0.027969       0              1              
0.024016       0              1              
2.8e-05        0              2              
0.012005       0              2              
0.023641       0              1              
0.01608        0              2              
0.02002        0              1              
0.027967       0              1              
0.01197        0              1              
0.008181       0              5              
0.012008       0              3              
0.012011       1e-06          2              
0.004043       0              4              
0.015968       0              1              
0.011973       1e-06          2              
0.031966       0              1              
0.023982       0              2              
5.7e-05        0              1              
0.040019       0              1              
0.036074       0              2              
0.036025       0              1              
0.008146       0              5              
0.004142       0              4              
0.012121       0              3              
3e-06          0              1              
0.031969       0              1              
0.027975       0              2              
0.015965       0              1              
0.008056       0              3              
0.015976       0              1              
0.01596        0              1              
6.4e-05        0              1              
0.004062       0              2              
0.004049       0              4              
0.02402        0              2              
0.000112       0              2              
0.003993       0              3              
0.011969       0              1              
0.007974       0              2              
2e-05          0              1              
0.007954       0              1              
0.023978       0              1              
0.000166       0              3              
0.008007       0              2              
0.036062       0              2              
0.024062       0              3              
0.011969       0              1              
0.035962       0              1              
0.035966       0              2              
3e-06          0              1              
0.031978       0              1              
0.032006       0              2              
3e-06          0              1              
0.039962       0              1              
0.035963       0              1              
0.007984       0              2              
0.007974       0              1              
0.007954       0              1              
3e-06          0              1              
0.011965       0              1              
0.008855       0              1              
0.003923       0              1              
0.023942       0              1              
0.004012       0              2              
0.011969       0              1              
0.011966       0              1              
0.004566       0              1              
0.01195        0              1              
0.043959       0              1              
2e-06          0              1              
0.019964       0              1              
0.00799        0              2              
0.019969       0              1              
0.007968       0              1              
0.003951       0              1              
0.031952       0              1              
0.027996       0              2              
0.003995       0              1              
0.031983       0              2              
0.031978       0              1              
0.008002       0              3              
0.00026        0              1              
5e-06          0              1              
5.6e-05        0              1              
0.011292       0              1              
0.008          0              1              
5.2e-05        0              1              
0.023972       0              1              
0.003956       0              1              
0.023965       0              1              
3e-06          0              1              
0.007953       0              1              
0.01197        0              1              
0.003968       0              1              
0.015956       0              1              
4e-06          0              1              
4e-06          0              1              
0.011969       0              1              
0.015958       0              1              
3e-06          0              1              
4e-06          0              1              
0.015969       1e-06          1              
0.007959       0              1              
3e-06          0              1              
4e-06          0              1              
0.003978       0              1              
3e-06          0              1              
0.007944       0              1              
3e-06          0              1              
3e-06          0              1              
0.004556       0              1              
3e-06          0              1              
3e-06          1e-06          1              
0.011961       0              1              
0.011957       0              1              
0.007955       0              1              
3e-06          0              1              
5e-06          0              1              
0.009295       0              1              
0.007959       0              1              
0.005473       0              1              
0.004009       0              2              
0.01194        0              1              
0.00798        0              2              
0.01196        0              1              
3e-06          0              1              
0.005139       1e-06          1              
2e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.7e-05        0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.1e-05        0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
4.9e-05        0              1              
3e-06          0              1              
1e-06          0              1              
2e-06          0              1              
2e-06          0              1              
4.9e-05        0              1              
2e-06          1e-06          1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.4e-05        0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.4e-05        0              1              
2e-06          1e-06          1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5e-05          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.7e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
7.4e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          1e-06          1              
2e-06          0              1              
5.5e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
4.9e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5e-05          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
3e-06          0              1              
4.9e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.6e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
4.9e-05        0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
4.8e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
5.5e-05        0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
6e-05          0              1              
5.8e-05        0              1              
