TotQLat.       ScalerLat      getDevLat      getPrgLat      Req.Type       
0.000298       0.000253       3.8e-05        0              0              
1.2e-05        0              0              8e-06          1              
2.8e-05        0              2.5e-05        0              0              
6e-06          0              0              5e-06          1              
2.7e-05        0              2.5e-05        0              0              
7e-06          0              0              5e-06          1              
2.5e-05        1e-06          2.2e-05        0              0              
3e-06          0              0              2e-06          1              
2.5e-05        0              2.3e-05        0              0              
5.1e-05        4.9e-05        0              1e-06          1              
7.3e-05        4.5e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
3e-05          0              2.8e-05        0              0              
3e-06          0              0              2e-06          1              
2.7e-05        0              2.5e-05        0              0              
5.1e-05        4.8e-05        0              1e-06          1              
7.3e-05        4.7e-05        2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
4.9e-05        4.6e-05        0              1e-06          1              
0.00014        0.000104       3.2e-05        0              0              
4e-06          0              0              1e-06          1              
3.1e-05        0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        1e-06          2.5e-05        0              0              
5.2e-05        5e-05          0              1e-06          1              
8.4e-05        5.7e-05        2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
5.5e-05        5.3e-05        0              1e-06          1              
7.5e-05        4.8e-05        2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              0              1              
2.9e-05        0              2.7e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
4.9e-05        4.6e-05        0              0              1              
7.5e-05        4.8e-05        2.4e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2e-06          0              0              0              1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
5e-05          4.7e-05        0              0              1              
7.8e-05        5.1e-05        2.4e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
4e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
5.5e-05        5.2e-05        0              1e-06          1              
7.7e-05        4.9e-05        2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.3e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
5.7e-05        5.4e-05        0              1e-06          1              
7.2e-05        4.5e-05        2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.7e-05        0              2.4e-05        0              0              
2.9e-05        0              2.6e-05        0              0              
7.4e-05        4.9e-05        2.4e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
7.5e-05        4.9e-05        2.5e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
7.3e-05        4.7e-05        2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.9e-05        0              2.6e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
5.8e-05        5.6e-05        0              1e-06          1              
7.5e-05        4.9e-05        2.5e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2e-06          0              0              1e-06          1              
0.009354       0              0.009351       0              0              
7.5e-05        4.9e-05        2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.8e-05        0              2.5e-05        0              0              
7.5e-05        5e-05          2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.3e-05        4.8e-05        2.4e-05        0              0              
2e-06          0              0              1e-06          1              
2.5e-05        0              2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.3e-05        0              0              
0.011557       0              0.011555       0              0              
2.7e-05        0              2.5e-05        0              0              
7.4e-05        4.9e-05        2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
7.8e-05        5.1e-05        2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.4e-05        4.7e-05        2.4e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
3e-06          1e-06          0              1e-06          1              
2.5e-05        0              2.4e-05        0              0              
3e-06          0              0              0              1              
2.6e-05        0              2.4e-05        0              0              
7.3e-05        4.8e-05        2.3e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
0.012032       0              0.01203        0              0              
2.7e-05        0              2.4e-05        0              0              
2.6e-05        0              2.3e-05        0              0              
7.3e-05        4.8e-05        2.4e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.5e-05        0              2.4e-05        0              0              
7.2e-05        4.7e-05        2.4e-05        0              0              
2.5e-05        0              2.3e-05        0              0              
2.8e-05        0              2.5e-05        0              0              
2.9e-05        0              2.6e-05        0              0              
2.6e-05        1e-06          2.4e-05        0              0              
7.5e-05        5e-05          2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
2.5e-05        0              2.4e-05        0              0              
2.6e-05        0              2.3e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
7.2e-05        4.7e-05        2.3e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
2.9e-05        0              2.7e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
5.6e-05        5.3e-05        0              1e-06          1              
4.8e-05        4.6e-05        0              1e-06          1              
0.000115       8.3e-05        2.9e-05        0              0              
5e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
3.3e-05        1e-06          3e-05          0              0              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2.8e-05        0              2.7e-05        0              0              
3.1e-05        0              2.8e-05        0              0              
8.4e-05        5.7e-05        2.6e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.3e-05        0              3.1e-05        0              0              
3.2e-05        0              2.9e-05        0              0              
2e-06          0              0              0              1              
2.6e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          1e-06          0              1e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
0.004039       0              0.004037       0              0              
8.1e-05        5.4e-05        2.5e-05        0              0              
2.6e-05        0              2.5e-05        0              0              
4e-06          0              0              1e-06          1              
3.3e-05        0              3e-05          0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-05          0              2.8e-05        0              0              
3.3e-05        0              3e-05          0              0              
8.2e-05        5.5e-05        2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              0              1              
2e-06          0              0              1e-06          1              
0.004037       0              0.004035       0              0              
4e-06          1e-06          0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2.9e-05        0              2.7e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
6.1e-05        5.7e-05        0              0              1              
5.1e-05        4.8e-05        0              0              1              
7.4e-05        4.7e-05        2.5e-05        0              0              
0.004028       0              0.004025       0              0              
2e-06          0              0              0              1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
0.016011       0              0.01601        0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
2.8e-05        0              2.7e-05        0              0              
2e-06          0              0              1e-06          1              
2.6e-05        0              2.5e-05        0              0              
9.9e-05        7e-05          2.7e-05        0              0              
2.9e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2.8e-05        0              2.5e-05        0              0              
