Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
7.60038e-05    1              0              1              0              1              
7.60038e-05    1              0              1              0              1              
0.000205486    1              0              1              0              1              
0.0232458      1              0              1              0              1              
0.102044       1              0              1              0              1              
0.220795       1              0              1              0.0620388      1              
0.298267       1              0.0150534      1              0.103398       1              
0.414989       1              0.025089       1              0.103398       1              
0.510583       1              0.0652314      1              0.082724       1              
0.620334       1              0.075267       1              0              1              
0.620334       1              0.075267       1              0              1              
0.739629       1              0.075267       1              0              1              
0.858924       1              0.0615262      1              0              1              
0.978219       1              0.057584       1              0              1              
1.17305        1              0.0572915      1              0              1              
1.17305        1              0.0572915      1              0              1              
1.78478        1              0.055054       1              0              1              
1.9589         1              0.055054       1              0              1              
2.14028        1              0.055054       1              0              1              
2.32166        1              0.055054       1              0              1              
2.50304        1              0.055054       1              0              1              
2.68442        1              0.055054       1              0              1              
2.8658         1              0.055054       1              0              1              
3.04718        1              0.055054       1              0              1              
3.21405        1              0.0770756      1              0              1              
3.21405        1              0.0770756      1              0              1              
3.21405        1              0.0770756      1              0              1              
3.26484        1              0.220216       1              0.103433       1              
3.91652        1              0.774394       1              0.103433       1              
2.83826        1              0.855254       1              0.144806       1              
4.22341        1              1.16208        1              0.206866       1              
7.18249        1              2.04237        1              0.206866       1              
7.93711        1              1.96762        1              0.351672       1              
7.93711        1              2.3507         1              0.413732       1              
7.45869        1              2.71637        1              0.496478       1              
3.01884        1              3.36877        1              0.517165       1              
2.94164        1              5.5622         1              0.720751       1              
3.18489        1              5.23305        1              2.75208        1              
3.18489        1              5.23305        1              2.75208        1              
5.46424        1              4.65789        1              2.75208        1              
5.46424        1              5.13319        1              2.75208        1              
5.46424        1              8.05097        1              2.75208        1              
10.4946        1              12.4102        1              2.75208        1              
13.6838        1              13.3952        1              2.75208        1              
7.78347        1              14.3801        1              2.75208        1              
7.78347        1              14.3801        1              2.75208        1              
4.70278        1              15.3651        1              2.75208        1              
4.70278        1              16.35          1              2.75208        1              
3.49726        1              14.3389        1              3.48383        1              
3.49726        1              14.3389        1              3.48383        1              
4.85831        1              11.516         1              6.55073        1              
4.85831        1              11.516         1              6.55073        1              
4.85831        1              11.516         1              6.55073        1              
4.85831        1              11.516         1              6.55073        1              
6.63152        1              10.825         1              10.2534        1              
6.63152        1              10.825         1              10.2534        1              
6.63152        1              10.825         1              10.2534        1              
6.63152        1              10.825         1              10.2534        1              
6.63152        1              10.825         1              10.2534        1              
6.63152        1              10.825         1              10.2534        1              
6.63152        1              10.825         1              10.2534        1              
6.63152        1              10.825         1              10.2534        1              
3.88185        1              6.18105        1              15.2027        1              
3.88185        1              6.18105        1              15.2027        1              
3.88185        1              6.18105        1              15.2027        1              
3.88185        1              6.18105        1              15.2027        1              
3.88185        1              6.18105        1              15.2027        1              
3.88185        1              6.18105        1              15.2027        1              
2.51224        1              8.55381        1              13.2644        1              
5.58656        1              7.17486        1              19.2386        1              
5.58656        1              7.17486        1              19.2386        1              
3.13544        1              3.01195        1              23.0863        1              
3.13544        1              3.01195        1              23.0863        1              
3.13544        1              3.01195        1              23.0863        1              
2.27285        1              4.72385        1              20.9412        1              
2.27285        1              4.72385        1              20.9412        1              
2.27285        1              4.72385        1              20.9412        1              
2.27285        1              4.72385        1              20.9412        1              
1.17445        1              5.74603        1              31.2593        1              
0.645181       1              4.64956        1              35.7523        1              
0.645181       1              4.64956        1              35.7523        1              
0.645181       1              4.64956        1              35.7523        1              
0.645181       1              4.64956        1              35.7523        1              
0.314141       1              3.79097        1              29.966         1              
0.314141       1              3.79097        1              29.966         1              
0.178071       1              2.50438        1              33.002         1              
0.178071       1              2.50438        1              33.002         1              
0.178071       1              2.50438        1              33.002         1              
0.178071       1              2.50438        1              33.002         1              
0              1              2.46343        1              38.3451        1              
0              1              2.46343        1              38.3451        1              
0              1              2.46343        1              38.3451        1              
0              1              2.94085        1              44.3658        1              
0              1              2.94085        1              44.3658        1              
0              1              2.25681        1              44.3596        1              
0              1              1.59441        1              47.8802        1              
0              1              1.59441        1              47.8802        1              
0              1              1.59441        1              47.8802        1              
0              1              1.51817        1              42.5616        1              
0              1              1.51817        1              42.5616        1              
0              1              1.11536        1              51.7923        1              
0              1              1.11536        1              51.7923        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
0              1              0.710531       1              60.8073        1              
