TaskQLat.      PRRQLat.       TaskQLen       
0.023998       -1.54398e+09   1              
0.001998       -1.54398e+09   40             
0.035999       -1.54398e+09   1              
0.002036       -1.54398e+09   41             
0.0241         -1.54398e+09   2              
0.002118       -1.54398e+09   42             
3e-06          -1.54398e+09   1              
0.008141       -1.54398e+09   3              
4.3e-05        -1.54398e+09   2              
0.008175       -1.54398e+09   4              
0.056001       -1.54398e+09   1              
0.036003       -1.54398e+09   1              
0.028062       -1.54398e+09   2              
0.028147       -1.54398e+09   3              
0.012188       -1.54398e+09   4              
0.023996       -1.54398e+09   1              
0.036005       -1.54398e+09   1              
0.036051       -1.54398e+09   2              
0.012089       -1.54398e+09   3              
0.000174       -1.54398e+09   4              
0.039998       -1.54398e+09   1              
0.027995       -1.54398e+09   1              
0.020043       -1.54398e+09   2              
0.016094       -1.54398e+09   4              
0.012147       -1.54398e+09   6              
0.008117       -1.54398e+09   7              
0.008083       -1.54398e+09   8              
0.039996       -1.54398e+09   1              
0.004314       -1.54398e+09   9              
0.000353       -1.54398e+09   9              
0.000388       -1.54398e+09   10             
0.040054       -1.54398e+09   1              
0.020097       -1.54398e+09   2              
0.004131       -1.54398e+09   3              
0.000115       -1.54398e+09   2              
0.039999       -1.54398e+09   1              
0.036041       -1.54398e+09   2              
0.024191       -1.54398e+09   4              
0.012228       -1.54398e+09   5              
0.012264       -1.54398e+09   6              
0.039996       -1.54398e+09   1              
0.00403        -1.54398e+09   3              
0.028041       -1.54398e+09   2              
0.02413        -1.54398e+09   3              
0.039998       -1.54398e+09   1              
0.020052       -1.54398e+09   2              
0.023993       -1.54398e+09   1              
0.01209        -1.54398e+09   3              
0.012132       -1.54398e+09   4              
0.004223       -1.54398e+09   5              
1e-06          -1.54398e+09   1              
0.015997       -1.54398e+09   1              
0.015991       -1.54398e+09   1              
0.04005        -1.54398e+09   1              
0.003993       -1.54398e+09   1              
2e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.039995       -1.54398e+09   1              
0.035834       -1.54398e+09   1              
0.012123       -1.54398e+09   2              
0.008028       -1.54398e+09   3              
3e-06          -1.54398e+09   1              
0.028054       -1.54398e+09   1              
0.004062       -1.54398e+09   1              
0.023996       -1.54398e+09   1              
0.023996       -1.54398e+09   1              
0.011994       -1.54398e+09   1              
0.027989       -1.54398e+09   1              
0.032051       -1.54398e+09   1              
0.032091       -1.54398e+09   2              
0.007994       -1.54398e+09   1              
0.019993       -1.54398e+09   1              
0.008038       -1.54398e+09   2              
0.01612        -1.54398e+09   2              
3e-06          -1.54398e+09   1              
3e-06          -1.54398e+09   1              
0.011994       -1.54398e+09   1              
0.007992       -1.54398e+09   1              
0.032081       -1.54398e+09   1              
0.003994       -1.54398e+09   1              
0.009239       -1.54398e+09   1              
0.019997       -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.024057       -1.54398e+09   1              
0.019995       -1.54398e+09   1              
0.008657       -1.54398e+09   1              
0.027508       -1.54398e+09   1              
0.016065       -1.54398e+09   2              
0.008185       -1.54398e+09   3              
0.027992       -1.54398e+09   1              
0.024286       -1.54398e+09   1              
0.023994       -1.54398e+09   1              
0.004012       -1.54398e+09   2              
0.04789        -1.54398e+09   1              
0.024794       -1.54398e+09   3              
0.007992       -1.54398e+09   1              
0.013274       -1.54398e+09   1              
0.007988       -1.54398e+09   1              
0.016223       -1.54398e+09   3              
0.011452       -1.54398e+09   1              
0.027194       -1.54398e+09   1              
0.00402        -1.54398e+09   2              
0.005898       -1.54398e+09   1              
0.020048       -1.54398e+09   1              
0.027991       -1.54398e+09   1              
3e-06          -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.008029       -1.54398e+09   3              
0.016145       -1.54398e+09   2              
0.000185       -1.54398e+09   3              
0.039994       -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.019992       -1.54398e+09   1              
0.016093       -1.54398e+09   2              
0.015996       -1.54398e+09   1              
0.012065       -1.54398e+09   3              
0.007994       -1.54398e+09   1              
3e-06          -1.54398e+09   1              
0.040052       -1.54398e+09   1              
0.003996       -1.54398e+09   1              
0.009461       -1.54398e+09   1              
0.027995       -1.54398e+09   1              
2e-06          -1.54398e+09   1              
0.020143       -1.54398e+09   2              
0.015993       -1.54398e+09   1              
0.028526       -1.54398e+09   1              
6.4e-05        -1.54398e+09   2              
0.027998       -1.54398e+09   1              
0.036056       -1.54398e+09   1              
3e-06          -1.54398e+09   1              
0.019997       -1.54398e+09   1              
0.016046       -1.54398e+09   2              
0.023998       -1.54398e+09   1              
