TaskQLat.      PRRQLat.       TaksQlen       
0.015889       2e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
4.6e-05        1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
1.9e-05        1e-06          1              
2.5e-05        0              1              
2.3e-05        0              1              
2e-06          0              1              
9e-06          0              1              
1.3e-05        0              1              
4e-06          0              1              
6.7e-05        0              1              
1.1e-05        0              1              
4e-06          0              1              
9e-06          0              1              
1.3e-05        0              1              
5e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
7.1e-05        0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5e-06          0              1              
2e-06          0              1              
2e-06          1e-06          1              
5.5e-05        0              1              
2e-06          1e-06          1              
3e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
8.8e-05        0              2              
3e-06          0              1              
3e-06          0              1              
3.7e-05        0              1              
4e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          1e-06          1              
5.8e-05        0              1              
4.6e-05        0              1              
2e-06          0              1              
4e-06          0              1              
8.9e-05        0              2              
0.008358       0              10             
0.02061        0              16             
0.048004       0              2              
0.039957       0              1              
0.03598        0              3              
0.015995       0              1              
0.017474       0              1              
0.004013       0              3              
0.00801        0              2              
0.004182       0              5              
0.027954       0              1              
0.004168       0              6              
0.016054       0              3              
0.027988       0              2              
0.016041       0              3              
0.020026       0              1              
0.016055       0              2              
0.008138       0              5              
0.000186       0              6              
0.028029       0              3              
0.024          1e-06          2              
0.020011       0              3              
2e-06          0              1              
0.02798        0              2              
0.027968       0              1              
0.028001       0              2              
0.031978       0              1              
0.004038       0              1              
0.027971       0              1              
0.015987       0              2              
0.003968       1e-06          1              
2e-06          0              1              
0.027964       0              1              
0.019975       0              2              
0.015964       0              1              
0.023972       0              1              
0.015961       0              1              
0.011965       0              1              
0.023972       0              1              
1.2e-05        0              1              
3e-06          0              1              
0.060014       0              2              
2e-06          0              1              
0.019964       0              1              
0.008023       0              2              
3e-06          0              1              
0.031978       0              1              
0.023962       0              1              
0.028103       0              1              
9.5e-05        0              2              
8.8e-05        0              2              
0.004038       0              1              
0.024015       0              1              
0.008009       0              1              
0.032026       0              1              
9.8e-05        0              3              
0.01606        0              2              
0.035992       0              2              
0.015946       0              1              
0.01195        0              1              
0.007952       0              1              
0.027953       0              1              
0.015966       0              1              
0.019954       0              1              
0.023951       0              1              
0.003966       0              2              
0.011974       0              1              
0.012019       0              2              
0.004028       0              3              
0.008004       0              2              
0.011971       0              1              
3.7e-05        0              1              
0.02796        0              1              
0.015977       1e-06          1              
0.019958       0              1              
0.019955       0              1              
0.027952       0              1              
0.007964       0              1              
0.003973       0              2              
9e-05          0              2              
0.027954       0              1              
0.016001       0              2              
0.023958       0              1              
0.011979       0              2              
0.024005       0              2              
0.011988       0              1              
0.011962       0              1              
0.019957       0              1              
0.007956       0              1              
0.027975       0              1              
2e-06          0              1              
0.019972       0              1              
0.015989       0              2              
0.003989       0              2              
0.027973       0              1              
0.007965       0              1              
0.023966       0              1              
0.003992       0              2              
0.007957       0              1              
0.015963       0              1              
0.007995       0              1              
0.023957       0              1              
0.003982       0              2              
0.007963       0              1              
0.016003       0              2              
0.007964       0              1              
0.019976       0              1              
0.004032       0              3              
0.007967       0              1              
0.019966       0              1              
0.011959       0              1              
2e-06          0              1              
0.003965       0              1              
0.015955       0              1              
0.023967       0              1              
0.015951       0              1              
0.007967       0              1              
