TaskQLat.      PRRQLat.       TaksQlen       
0.003808       0              2              
0.003747       1e-06          1              
0.007953       0              1              
0.019938       0              1              
0.03567        0              1              
0.038721       0              1              
0.048096       0              1              
0.039944       1e-06          1              
0.039745       0              2              
0.05193        0              1              
0.02797        0              2              
4e-06          0              1              
0.012728       0              1              
0.023973       0              2              
0.031925       0              1              
0.028069       0              1              
0.003845       0              2              
0.04793        0              2              
0.028093       0              2              
0.031957       0              1              
0.051742       0              1              
0.047939       0              1              
0.01975        0              1              
0.015765       0              1              
0.027743       0              1              
0.015857       1e-06          1              
0.00789        0              2              
0.043853       0              1              
0.039773       0              1              
0.035744       0              1              
0.035365       0              1              
0.039757       0              1              
0.011759       0              1              
0.043763       0              1              
0.027943       0              1              
0.047791       0              1              
0.04774        0              1              
3e-06          0              1              
0.039848       0              1              
0.031931       0              1              
0.031937       0              1              
0.007854       0              1              
0.003827       0              2              
4e-06          0              1              
0.019935       0              1              
0.023779       0              1              
0.043931       0              1              
0.023773       0              1              
0.039941       0              1              
0.043946       0              1              
0.039772       0              1              
0.039762       0              1              
0.04793        0              1              
9e-06          0              1              
4e-06          0              1              
2e-06          0              1              
0.003743       0              1              
0.00375        0              1              
0.035942       0              1              
0.055946       0              1              
0.023935       0              1              
0.027935       0              1              
0.019939       1e-06          1              
0.007918       0              1              
0.007947       0              1              
0.015748       0              1              
0.027762       0              1              
0.051473       0              1              
0.039954       0              1              
0.027746       0              1              
0.011938       0              1              
0.043943       0              1              
0.019955       0              1              
0.023751       0              1              
0.007955       0              1              
0.043954       0              1              
0.031741       0              1              
2e-06          0              1              
0.00376        1e-06          1              
0.02395        0              1              
0.015755       0              1              
0.003751       0              1              
0.021051       1e-06          1              
0.039933       0              1              
0.015935       0              1              
0.031864       0              1              
0.023916       0              1              
0.003926       0              1              
0.027953       0              1              
0.023953       0              1              
0.019948       0              1              
0.039955       0              1              
0.035951       0              1              
0.015936       0              1              
0.023637       0              1              
0.031844       0              1              
0.007771       0              1              
0.027955       0              1              
0.015968       0              2              
0.03199        0              1              
0.011774       0              1              
5e-06          1e-06          1              
