TaskQLat.      PRRQLat.       TaskQLen       
0.020425       -1.54403e+09   51             
0.012843       -1.54403e+09   5              
0.020621       -1.54403e+09   52             
0.020824       -1.54403e+09   53             
0.020992       -1.54403e+09   54             
0.017972       -1.54403e+09   55             
0.005009       -1.54403e+09   6              
0.0181         -1.54403e+09   56             
0.018265       -1.54403e+09   57             
0.018432       -1.54403e+09   58             
0.018599       -1.54403e+09   59             
0.014795       -1.54403e+09   60             
0.014972       -1.54403e+09   61             
0.001173       -1.54403e+09   7              
0.015137       -1.54403e+09   62             
0.015303       -1.54403e+09   63             
0.01147        -1.54403e+09   49             
0.012377       -1.54403e+09   50             
0.012566       -1.54403e+09   51             
0.032034       -1.54403e+09   2              
0.01292        -1.54403e+09   53             
0.009099       -1.54403e+09   35             
0.009259       -1.54403e+09   36             
0.00948        -1.54403e+09   37             
0.032205       -1.54403e+09   3              
0.009643       -1.54403e+09   38             
0.009854       -1.54403e+09   39             
0.006054       -1.54403e+09   26             
0.006999       -1.54403e+09   27             
0.007191       -1.54403e+09   28             
0.028381       -1.54403e+09   4              
0.007355       -1.54403e+09   29             
0.007537       -1.54403e+09   30             
0.003717       -1.54403e+09   15             
0.003894       -1.54403e+09   16             
0.004079       -1.54403e+09   17             
0.004281       -1.54403e+09   18             
0.041738       -1.54403e+09   5              
0.000481       -1.54403e+09   3              
0.000662       -1.54403e+09   4              
0.001645       -1.54403e+09   5              
0.001777       -1.54403e+09   6              
4e-06          -1.54403e+09   1              
0.000181       -1.54403e+09   2              
0.033912       -1.54403e+09   6              
0.00058        -1.54403e+09   3              
0.007882       -1.54403e+09   3              
0.008115       -1.54403e+09   2              
0.026092       -1.54403e+09   7              
0.008289       -1.54403e+09   3              
0.008456       -1.54403e+09   4              
0.010793       -1.54403e+09   5              
0.01211        -1.54403e+09   6              
0.012287       -1.54403e+09   7              
0.026286       -1.54403e+09   8              
0.008341       -1.54403e+09   7              
0.004625       -1.54403e+09   4              
0.004786       -1.54403e+09   5              
0.004951       -1.54403e+09   6              
0.014473       -1.54403e+09   5              
0.001122       -1.54403e+09   7              
0.001288       -1.54403e+09   8              
0.001512       -1.54403e+09   9              
0.003101       -1.54403e+09   10             
0.003241       -1.54403e+09   11             
7e-06          -1.54403e+09   1              
0.010674       -1.54403e+09   6              
0.000174       -1.54403e+09   2              
0.000341       -1.54403e+09   3              
0.01611        -1.54403e+09   4              
0.006851       -1.54403e+09   7              
0.016042       -1.54403e+09   3              
0.012638       -1.54403e+09   4              
0.012817       -1.54403e+09   5              
0.017956       -1.54403e+09   6              
0.024054       -1.54403e+09   7              
0.047798       -1.54403e+09   1              
0.024214       -1.54403e+09   8              
0.032107       -1.54403e+09   9              
0.036104       -1.54403e+09   10             
0.092206       -1.54403e+09   2              
0.036271       -1.54403e+09   11             
0.032447       -1.54403e+09   12             
0.032614       -1.54403e+09   13             
0.03278        -1.54403e+09   14             
0.033878       -1.54403e+09   16             
0.072371       -1.54403e+09   3              
0.034014       -1.54403e+09   17             
0.030196       -1.54403e+09   18             
0.030363       -1.54403e+09   19             
0.03053        -1.54403e+09   20             
0.071514       -1.54403e+09   4              
0.036138       -1.54403e+09   21             
0.036302       -1.54403e+09   22             
0.036468       -1.54403e+09   23             
0.067647       -1.54403e+09   5              
0.032642       -1.54403e+09   24             
0.032807       -1.54403e+09   25             
0.033702       -1.54403e+09   26             
0.033833       -1.54403e+09   27             
0.033996       -1.54403e+09   28             
0.063844       -1.54403e+09   6              
0.030171       -1.54403e+09   24             
0.030334       -1.54403e+09   25             
0.030495       -1.54403e+09   26             
0.052032       -1.54403e+09   6              
0.030678       -1.54403e+09   27             
0.032192       -1.54403e+09   7              
0.03211        -1.54403e+09   28             
0.036215       -1.54403e+09   29             
0.04403        -1.54403e+09   30             
0.048271       -1.54403e+09   32             
0.048436       -1.54403e+09   33             
0.044766       -1.54403e+09   33             
0.028325       -1.54403e+09   8              
0.044932       -1.54403e+09   34             
0.045266       -1.54403e+09   36             
0.041439       -1.54403e+09   37             
0.056178       -1.54403e+09   38             
0.024463       -1.54403e+09   9              
0.012691       -1.54403e+09   10             
0.008902       -1.54403e+09   11             
0.005076       -1.54403e+09   12             
0.068559       -1.54403e+09   1              
0.052732       -1.54403e+09   2              
0.056108       -1.54403e+09   3              
0.044275       -1.54403e+09   4              
0.036443       -1.54403e+09   5              
0.03611        -1.54403e+09   6              
0.03204        -1.54403e+09   7              
0.02811        -1.54403e+09   8              
0.008277       -1.54403e+09   2              
0.008444       -1.54403e+09   3              
