TaskQLat.      PRRQLat.       TaskQLen       
0.247574       -1.54083e+09   181            
0.284475       -1.54083e+09   188            
0.083523       -1.54083e+09   59             
0.244807       -1.54083e+09   191            
0.240933       -1.54083e+09   196            
0.183947       -1.54083e+09   184            
0.192102       -1.54083e+09   260            
0.088485       -1.54083e+09   38             
0.176146       -1.54083e+09   158            
0.241103       -1.54083e+09   201            
0.215207       -1.54083e+09   167            
0.177853       -1.54083e+09   238            
0.241076       -1.54083e+09   200            
0.176188       -1.54083e+09   200            
0.179491       -1.54083e+09   267            
0.164694       -1.54083e+09   177            
0.204213       -1.54083e+09   241            
0.233024       -1.54083e+09   118            
0.084229       -1.54083e+09   67             
0.004417       -1.54083e+09   11             
0.13726        -1.54083e+09   121            
0.160898       -1.54083e+09   183            
0.160873       -1.54083e+09   182            
0.265495       -1.54083e+09   144            
0.229392       -1.54083e+09   209            
0.233056       -1.54083e+09   119            
0.176978       -1.54083e+09   218            
0.200276       -1.54083e+09   243            
0.060736       -1.54083e+09   57             
0.042426       -1.54083e+09   64             
0.191639       -1.54083e+09   222            
0.156036       -1.54083e+09   2              
0.261319       -1.54083e+09   198            
0.044          -1.54083e+09   1              
0.137547       -1.54083e+09   84             
0.16083        -1.54083e+09   22             
0.144209       -1.54083e+09   7              
0.15747        -1.54083e+09   29             
0.155997       -1.54083e+09   1              
0.160899       -1.54083e+09   23             
0.160619       -1.54083e+09   19             
0.141992       -1.54083e+09   59             
0.151986       -1.54083e+09   3              
0.147783       -1.54083e+09   46             
0.163669       -1.54083e+09   18             
0.142069       -1.54083e+09   60             
0.144241       -1.54083e+09   51             
0.147714       -1.54083e+09   45             
0.157256       -1.54083e+09   27             
0.15712        -1.54083e+09   25             
0.140677       -1.54083e+09   56             
0.150916       -1.54083e+09   36             
0.13366        -1.54083e+09   85             
0.151065       -1.54083e+09   38             
0.144234       -1.54083e+09   101            
0.136409       -1.54083e+09   13             
0.137403       -1.54083e+09   83             
0.147295       -1.54083e+09   40             
0.138737       -1.54083e+09   68             
0.142155       -1.54083e+09   61             
0.142406       -1.54083e+09   65             
0.13574        -1.54083e+09   79             
0.139295       -1.54083e+09   74             
0.142294       -1.54083e+09   63             
0.133792       -1.54083e+09   87             
0.785587       -1.54083e+09   173            
0.797393       -1.54083e+09   119            
0.790248       -1.54083e+09   151            
0.787179       -1.54083e+09   162            
0.787248       -1.54083e+09   163            
0.794572       -1.54083e+09   124            
0.791654       -1.54083e+09   137            
0.785364       -1.54083e+09   170            
0.781956       -1.54083e+09   176            
0.787106       -1.54083e+09   161            
0.785453       -1.54083e+09   171            
0.785523       -1.54083e+09   172            
0.797243       -1.54083e+09   118            
0.800595       -1.54083e+09   110            
0.782512       -1.54083e+09   183            
0.791722       -1.54083e+09   138            
0.791935       -1.54083e+09   140            
0.790175       -1.54083e+09   150            
0.800377       -1.54083e+09   108            
0.789869       -1.54083e+09   147            
0.790089       -1.54083e+09   149            
0.782369       -1.54083e+09   181            
0.782225       -1.54083e+09   180            
0.800308       -1.54083e+09   107            
0.791449       -1.54083e+09   134            
0.797503       -1.54083e+09   121            
0.794655       -1.54083e+09   125            
0.78655        -1.54083e+09   154            
0.782023       -1.54083e+09   177            
0.791517       -1.54083e+09   135            
0.786759       -1.54083e+09   157            
0.785008       -1.54083e+09   166            
0.788885       -1.54083e+09   165            
0.796826       -1.54083e+09   113            
1.02764        -1.54083e+09   212            
1.01469        -1.54083e+09   263            
0.78697        -1.54083e+09   159            
1.02291        -1.54083e+09   235            
0.782091       -1.54083e+09   178            
1.02458        -1.54083e+09   223            
1.0169         -1.54083e+09   272            
1.01305        -1.54083e+09   273            
1.00954        -1.54083e+09   288            
0.79746        -1.54083e+09   120            
0.794872       -1.54083e+09   128            
1.01476        -1.54083e+09   264            
1.03322        -1.54083e+09   198            
1.0225         -1.54083e+09   230            
1.02822        -1.54083e+09   219            
1.03128        -1.54083e+09   208            
1.03315        -1.54083e+09   197            
1.03135        -1.54083e+09   209            
1.03665        -1.54083e+09   191            
1.01692        -1.54083e+09   270            
1.02641        -1.54083e+09   229            
1.02154        -1.54083e+09   250            
1.02321        -1.54083e+09   238            
1.02605        -1.54083e+09   225            
1.02628        -1.54083e+09   227            
1.02635        -1.54083e+09   228            
1.02784        -1.54083e+09   215            
1.01483        -1.54083e+09   265            
1.02132        -1.54083e+09   247            
1.01332        -1.54083e+09   281            
1.00959        -1.54083e+09   290            
1.01687        -1.54083e+09   268            
1.01321        -1.54083e+09   278            
1.01323        -1.54083e+09   279            
1.0363         -1.54083e+09   187            
1.03622        -1.54083e+09   186            
1.03308        -1.54083e+09   196            
1.02445        -1.54083e+09   221            
1.01498        -1.54083e+09   266            
1.02271        -1.54083e+09   232            
1.03474        -1.54083e+09   202            
1.01318        -1.54083e+09   277            
1.01697        -1.54083e+09   271            
1.02277        -1.54083e+09   233            
1.01682        -1.54083e+09   267            
1.01964        -1.54083e+09   243            
1.01689        -1.54083e+09   269            
1.00951        -1.54083e+09   287            
1.02169        -1.54083e+09   251            
1.02264        -1.54083e+09   231            
1.0131         -1.54083e+09   275            
1.0328         -1.54083e+09   193            
1.01971        -1.54083e+09   244            
1.08801        -1.54083e+09   293            
1.05609        -1.54083e+09   292            
1.08967        -1.54083e+09   295            
1.30169        -1.54083e+09   305            
1.27934        -1.54083e+09   358            
1.3014         -1.54083e+09   301            
1.27212        -1.54083e+09   368            
1.29635        -1.54083e+09   322            
1.29855        -1.54083e+09   315            
1.30096        -1.54083e+09   296            
1.29806        -1.54083e+09   309            
1.30104        -1.54083e+09   297            
1.29499        -1.54083e+09   320            
1.28809        -1.54083e+09   337            
1.2933         -1.54083e+09   325            
1.28486        -1.54083e+09   346            
1.29315        -1.54083e+09   330            
1.27555        -1.54083e+09   361            
1.27548        -1.54083e+09   360            
1.30119        -1.54083e+09   299            
1.32781        -1.54083e+09   337            
1.28276        -1.54083e+09   352            
1.29827        -1.54083e+09   311            
1.3964         -1.54083e+09   314            
1.27576        -1.54083e+09   363            
1.29841        -1.54083e+09   313            
1.33154        -1.54083e+09   333            
1.30154        -1.54083e+09   303            
1.29357        -1.54083e+09   335            
1.29164        -1.54083e+09   332            
1.46247        -1.54083e+09   406            
1.48509        -1.54083e+09   375            
1.29656        -1.54083e+09   325            
1.28869        -1.54083e+09   344            
1.28865        -1.54083e+09   343            
1.31002        -1.54083e+09   346            
1.43535        -1.54083e+09   301            
1.30264        -1.54083e+09   353            
1.47526        -1.54083e+09   388            
1.29294        -1.54083e+09   328            
1.45512        -1.54083e+09   415            
1.48878        -1.54083e+09   370            
1.33923        -1.54083e+09   330            
1.30147        -1.54083e+09   302            
1.47193        -1.54083e+09   394            
1.47222        -1.54083e+09   335            
1.44178        -1.54083e+09   299            
1.27898        -1.54083e+09   354            
1.2848         -1.54083e+09   345            
1.46123        -1.54083e+09   301            
1.2915         -1.54083e+09   330            
1.46844        -1.54083e+09   307            
1.29301        -1.54083e+09   329            
1.33916        -1.54083e+09   329            
1.29881        -1.54083e+09   318            
1.29136        -1.54083e+09   328            
1.42362        -1.54083e+09   305            
1.42749        -1.54083e+09   303            
1.47519        -1.54083e+09   387            
1.47532        -1.54083e+09   389            
1.40026        -1.54083e+09   312            
1.36888        -1.54083e+09   319            
1.15853        -1.54083e+09   441            
1.31223        -1.54083e+09   342            
1.31009        -1.54083e+09   347            
1.39247        -1.54083e+09   315            
1.17416        -1.54083e+09   437            
1.4239         -1.54083e+09   426            
1.16246        -1.54083e+09   440            
1.4962         -1.54083e+09   361            
1.46858        -1.54083e+09   308            
1.17809        -1.54083e+09   436            
1.30621        -1.54083e+09   349            
1.44571        -1.54083e+09   298            
1.46465        -1.54083e+09   295            
1.44759        -1.54083e+09   420            
1.46254        -1.54083e+09   407            
1.33539        -1.54083e+09   332            
1.48158        -1.54083e+09   380            
1.45131        -1.54083e+09   418            
1.46836        -1.54083e+09   306            
1.4613         -1.54083e+09   302            
1.43142        -1.54083e+09   302            
1.47771        -1.54083e+09   382            
1.33532        -1.54083e+09   331            
1.30257        -1.54083e+09   352            
1.29275        -1.54083e+09   360            
1.32796        -1.54083e+09   338            
1.46449        -1.54083e+09   401            
1.4761         -1.54083e+09   369            
1.48151        -1.54083e+09   379            
1.47891        -1.54083e+09   383            
1.47201        -1.54083e+09   395            
1.47899        -1.54083e+09   384            
1.46456        -1.54083e+09   402            
1.46821        -1.54083e+09   398            
1.42005        -1.54083e+09   428            
1.13895        -1.54083e+09   446            
0.000162       -1.54083e+09   6              
0.001396       -1.54083e+09   16             
0.229382       -1.54083e+09   128            
0.137428       -1.54083e+09   126            
0.251229       -1.54083e+09   170            
0.188307       -1.54083e+09   266            
0.172472       -1.54083e+09   171            
0.032102       -1.54083e+09   2              
0.157069       -1.54083e+09   31             
1.03287        -1.54083e+09   194            
1.03329        -1.54083e+09   199            
1.29812        -1.54083e+09   310            
1.27196        -1.54083e+09   366            
1.18596        -1.54083e+09   434            
0.214691       -1.54083e+09   223            
1.14289        -1.54083e+09   445            
1.02758        -1.54083e+09   211            
0.140816       -1.54083e+09   58             
1.45897        -1.54083e+09   413            
1.00941        -1.54083e+09   284            
0.135528       -1.54083e+09   77             
0.1487         -1.54083e+09   111            
0.164254       -1.54083e+09   15             
0.272565       -1.54083e+09   136            
0.140206       -1.54083e+09   98             
0.184788       -1.54083e+09   258            
0.004855       -1.54083e+09   18             
