TaskQLat.      PRRQLat.       TaksQlen       
0.361733       0              51             
0.337994       0              64             
0.377775       0              43             
0.302126       0              89             
0.305989       0              79             
0.343481       0              63             
0.309926       0              72             
0.503616       0              14             
0.349818       0              61             
0.350137       0              60             
0.330039       0              65             
0.314126       0              70             
0.36183        0              50             
0.302157       0              88             
0.395598       0              25             
0.381654       1e-06          41             
0.306144       0              74             
0.322096       0              68             
0.344194       0              62             
0.503606       0              13             
0.375688       0              46             
0.013069       0              120            
0.350311       0              56             
0.2984         0              91             
0.304674       0              83             
0.350303       0              55             
0.306121       0              76             
0.361606       0              52             
0.503426       0              5              
0.304664       0              82             
0.389643       0              33             
0.389602       0              30             
0.395598       0              23             
0.372314       0              47             
0.365758       0              49             
0.493365       0              12             
0.046852       0              99             
0.309823       0              73             
0.306105       0              78             
0.381678       0              40             
0.306117       0              75             
0.497359       0              11             
0.449218       0              16             
0.502815       0              7              
0.381702       0              37             
0.50137        0              9              
0.395615       0              27             
0.381712       0              38             
0.36984        0              48             
0.302328       0              86             
0.416621       0              118            
0.428348       0              97             
0.448013       0              17             
0.408707       0              125            
0.503598       0              13             
0.350312       0              57             
0.392685       0              132            
0.364904       0              144            
0.432298       0              93             
0.416628       0              119            
0.42048        0              113            
0.356829       0              150            
0.428335       0              95             
0.404679       0              127            
0.352931       0              152            
0.352934       0              153            
0.420479       0              112            
0.408707       0              123            
0.376002       0              139            
0.341028       0              160            
0.321358       0              173            
0.424379       0              104            
0.424243       0              106            
0.313481       0              179            
0.388857       0              133            
0.376594       0              138            
0.42835        0              98             
0.305529       0              182            
0.325324       0              168            
0.392827       0              131            
0.396752       0              130            
0.289706       0              194            
0.375953       0              141            
0.424276       0              105            
0.285765       0              198            
0.372957       0              142            
0.285743       0              200            
0.297474       0              187            
0.424399       0              100            
0.353108       0              151            
0.345164       0              157            
0.268849       0              212            
0.261992       0              215            
0.333274       0              166            
0.261261       0              217            
0.416611       0              117            
0.2972         0              188            
0.32932        0              167            
0.349139       0              154            
0.431894       0              94             
0.301344       0              184            
0.396763       0              129            
0.297073       0              189            
0.29365        0              193            
0.269542       0              211            
0.485213       0              13             
0.325235       0              169            
0.389628       0              32             
0.298392       0              90             
0.395603       0              26             
0.392645       0              29             
0.362312       0              146            
0.27728        0              208            
0.293643       0              190            
0.40077        0              128            
0.305873       0              81             
0.36104        0              148            
0.321381       1e-06          171            
0.293641       0              192            
0.420472       0              110            
0.408719       0              124            
0.412655       0              121            
0.389655       0              34             
0.388871       0              134            
0.412657       0              122            
0.289716       0              197            
0.35708        0              149            
0.265987       0              213            
0.285144       0              202            
0.420474       0              114            
0.424383       0              103            
0.337222       0              162            
0.257314       0              219            
0.28972        0              196            
0.317378       0              175            
0.364517       0              145            
0.309511       0              180            
0.277872       0              207            
0.313484       0              178            
0.341191       0              159            
0.42834        0              96             
0.285418       0              201            
0.420486       0              109            
0.420476       1e-06          111            
0.384886       0              136            
0.38089        0              137            
0.289711       0              195            
0.305525       0              181            
0.301522       0              183            
0.395612       0              22             
0.3371         0              163            
0.33724        0              161            
0.441411       0              18             
0.424381       0              102            
0.31738        0              176            
0.293654       0              191            
0.432266       0              92             
0.301351       0              185            
0.424396       0              101            
0.416604       0              116            
0.42049        0              107            
0.31737        0              177            
0.317417       0              174            
0.416593       0              115            
0.281839       0              204            
