getDevice      getProgram     runProgram     
3.06009        0.311414       52.9341        
3.40019        0.55712        53.0283        
4.61995        0.389529       53             
3.51751        0.583234       52.9249        
4.66398        0.364934       53.0007        
4.33212        0.287951       53.4416        
4.32397        0.440042       53.2454        
4.34805        0.57607        53.1378        
4.32017        0.435855       53.2939        
4.736          0.305551       53.0003        
4.60001        0.378409       53.0554        
2.98004        0.449796       53.232         
3.07205        0.434355       53.2437        
2.98805        0.30807        53.354         
4.68398        0.345887       53.0003        
3.22006        0.439963       53.2421        
3.65601        0.285785       53.0004        
4.49247        0.631286       52.9011        
4.34404        0.251965       53.4341        
4.30016        0.142088       53.536         
3.19205        0.239593       53.4867        
4.18804        0.308218       53.3579        
3.2762         0.380825       53.2695        
4.33199        0.208194       53.4382        
4.11606        0.34419        53.3262        
3.30804        0.066062       53.6404        
3.54           0.428683       53.0018        
4.32816        0.025961       53.6403        
4.40652        0.404651       53.2619        
4.6204         0.487259       52.9551        
3.33605        0.448581       53.2422        
3.52402        0.416648       53.0022        
3.35678        0.089253       53.6409        
4.33836        0.272088       53.4388        
3.46001        0.498679       52.9363        
3.06403        0.009237       53.6418        
4.32804        0.400136       53.2989        
4.4928         0.39575        53.1375        
4.61993        0.438937       52.9522        
4.37204        0.40223        53.257         
3.48043        0.439039       52.9958        
4.16804        0.429767       53.2575        
2.92809        0.088037       53.6353        
4.28043        0.295646       53.4354        
3.46442        0.606969       52.9268        
4.34409        0.328139       53.3275        
4.28056        0.197224       53.5339        
4.34403        0.04321        53.6405        
3.21711        0.495483       53.2352        
3.22427        0.535742       53.1318        
4.37968        0.400387       53.2862        
4.77039        0.309248       52.9362        
4.53997        0.363081       52.9527        
3.15603        0.053965       53.6419        
3.05203        0.136857       53.5391        
3.1602         0.37183        53.1159        
4.20427        0.212397       53.4351        
3.29204        0.419986       53.2959        
3.27603        0.06195        53.6419        
3.24407        0.415973       53.264         
3.32005        0.331973       53.32          
4.25204        0.091951       53.636         
4.34004        0.236031       53.436         
4.09605        0.44156        53.2345        
3.21604        0.300561       53.3552        
4.28398        0.089262       53.6389        
3.30407        0.559957       53.1402        
3.13738        0.286921       53.4439        
3.30838        0.025684       53.6411        
3.26807        0.303945       53.4162        
4.21225        0.148043       53.5001        
4.07603        0.560813       53.1394        
2.99206        0.457692       53.2345        
4.15205        0.444387       53.2359        
3.32024        0.34271        53.3           
3.20405        0.454881       53.2493        
3.17325        0.090945       53.6402        
3.27225        0.544032       53.1004        
3.59602        0.313509       53.0029        
3.6628         0.325981       52.9197        
4.59997        0.4092         53.0033        
4.71192        0.3828         52.9378        
3.25205        0.034102       53.6424        
4.10406        0.057949       53.6426        
4.44984        0.63631        52.8842        
3.376          0.377787       53.1389        
4.32403        0.260139       53.4286        
2.92805        0.380283       53.3404        
4.63604        0.490497       52.9384        
3.33607        0.35204        53.3449        
4.28404        0.085731       53.6431        
3.79028        0.393818       52.8792        
2.94003        0.409661       52.9554        
4.284          0.092095       53.6369        
3.29203        0.256          53.4211        
4.07605        0.442023       53.251         
3.36056        0.429951       53.0851        
4.30805        0.288132       53.4291        
4.54415        0.379977       53.1212        
4.31605        0.640325       53.057         
4.41608        0.382551       52.9388        
4.69199        0.386964       52.9544        
4.52797        0.456283       52.9811        
4.17204        0.324498       53.361         
4.14003        0.616669       53.0808        
2.95614        0.200023       53.5014        
4.35596        0.391977       53.2856        
4.32013        0.44987        53.2597        
3.30403        0.413004       53.2607        
4.63226        0.377224       53.0042        
4.35197        0.167985       53.494         
3.50764        0.425643       53.0648        
3.49885        0.359099       53.1403        
4.30396        0.342582       53.3675        
4.65694        0.376298       53.0051        
4.77202        0.358606       52.9397        
3.32414        0.715764       52.9545        
3.33618        0.410778       53.2522        
4.29592        0.327962       53.3903        
3.6002         0.352961       53.0053        
4.56823        0.323924       53.1223        
3.26425        0.38876        53.2616        
3.26818        0.239841       53.4305        
2.95203        0.376771       53.3057        
3.27606        0.364096       53.2904        
3.55627        0.319795       53.1265        
3.19605        0.384073       53.3026        
4.11604        0.050011       53.6447        
4.36685        0.067796       53.6429        
4.03615        0.551909       53.1188        
4.60013        0.412473       53.0343        
2.98404        0.081321       53.6415        
3.30821        0.34105        53.0056        
3.4536         0.384791       53.0605        
2.98407        0.248266       53.4506        
3.10808        0.303537       52.9393        
3.01212        0.475914       53.1948        
3.26405        0.308318       53.3826        
3.37211        0.025453       53.6453        
4.52674        0.313294       52.9389        
3.66402        0.339128       52.956         
4.35967        0.363965       53.3431        
3.44804        0.280171       53.4469        
3.28406        0.371967       53.3311        
3.49207        0.259565       52.9396        
3.15206        0.455572       53.2516        
3.30002        0.142051       53.5172        
3.15614        0.640122       53.0591        
3.18805        0.428752       53.2426        
4.6919         0.396469       52.947         
4.40093        0.23201        53.4473        
2.84422        0.331857       53.1115        
4.30803        0.683719       53.0199        
3.52804        0.408742       53.0069        
3.35617        0.128648       53.5429        
3.45978        0.352235       53.1397        
3.57           0.38267        52.941         
3.29229        0.303187       53.4318        
4.15214        0.408179       53.2676        
4.30026        0.089582       53.646         
4.23612        0.033957       53.6458        
3.26006        0.372171       53.3597        
4.63292        0.376747       53.0062        
4.46543        0.676427       52.914         
3.49682        0.484575       53.0474        
4.34399        0.025426       53.6464        
4.13201        0.01413        53.6458        
4.49253        0.541105       52.9909        
3.53604        0.462917       52.9573        
3.24803        0.464427       53.2518        
4.36412        0.046544       53.6001        
4.18805        0.172091       53.5041        
4.5721         0.405051       53.0071        
4.59195        0.417065       53.0072        
3.09207        0.287951       53.4083        
3.42403        0.490704       52.9416        
4.33204        0.318681       53.3697        
3.41205        0.352115       52.9563        
3.23207        0.453223       53.2474        
3.15207        0.108536       53.6001        
3.01204        0.010148       53.6465        
3.75729        0.306308       52.9412        
4.356          0.034073       53.6468        
3.212          0.400898       53.2642        
3.64803        0.325557       53.0076        
4.60392        0.505806       52.9074        
3.85634        0.143392       52.9415        
3.29212        0.468134       53.2492        
3.31616        0.001638       53.6477        
4.28804        0.088252       53.6411        
3.30406        0.085908       53.6476        
3.22005        0.268013       53.4335        
4.69201        0.41538        52.9261        
4.63022        0.297465       52.942         
4.43039        0.001686       53.6479        
2.87226        0.319793       53.1257        
4.38405        0.076997       53.6007        
4.30405        0.314602       53.3711        
4.73987        0.289731       53.008         
4.50021        0.352959       53.0086        
3.61084        0.308771       52.9422        
3.3322         0.018143       53.6474        
4.60802        0.471044       52.9587        
4.60002        0.418062       53.0078        
3.37603        0.167476       53.4943        
3.26803        0.272023       53.4538        
4.08006        0.395979       53.3301        
2.97603        0.050087       53.6478        
3.23203        0.085837       53.6483        
4.42405        0.471951       53.1422        
4.61601        0.482731       52.9435        
4.79258        0.299081       52.9427        
4.67623        0.309049       53.001         
3.66042        0.318609       52.9592        
4.4072         0.328342       53.346         
3.27603        0.019369       53.6468        
2.90407        0.356213       53.3742        
4.78286        0.31254        52.943         
3.18406        0.47494        52.9595        
3.17603        0.600398       52.9221        
3.41604        0.327041       52.9595        
4.46807        0.285766       53.0088        
3.45852        0.361553       53.1265        
3.27601        0.340011       53.1186        
3.24409        0.664771       53.0098        
4.78906        0.306487       52.9431        
3.60808        0.42538        53.0092        
3.03375        0.322028       52.9429        
3.47236        0.357269       52.909         
3.26803        0.31617        53.3466        
3.18006        0.472054       53.2541        
3.23216        0.586759       53.0622        
4.75264        0.306277       52.9598        
4.34414        0.001618       53.6493        
3.22819        0.001624       53.6492        
2.88807        0.348406       53.3462        
3.60405        0.368121       52.9267        
3.47608        0.421103       53.0095        
3.52051        0.414561       52.9594        
3.27604        0.087042       53.6468        
3.44401        0.565365       52.9498        
3.28404        0.339995       53.1111        
3.60804        0.342566       52.9606        
3.48809        0.388394       53.0628        
4.42011        0.470889       52.9603        
3.28812        0.306142       53.1451        
4.34           0.458032       53.2413        
2.98415        0.307854       53.3474        
4.00807        0.449377       53.258         
3.25616        0.543863       53.1314        
3.61602        0.330071       53.0094        
2.96813        0.025684       53.6495        
3.50404        0.387982       53.1195        
3.30005        0.070029       53.6495        
3.41492        0.300739       52.9439        
4.31597        0.176957       53.5466        
4.50443        0.657764       52.884         
3.28803        0.360042       53.3515        
3.26804        0.454892       53.2447        
3.356          0.431353       53.2563        
3.48002        0.450921       52.9446        
3.08424        0.61698        53.0384        
4.43603        0.315993       53.1317        
4.44076        0.59044        52.9514        
2.99603        0.076846       53.6029        
4.55597        0.355967       53.1279        
4.35591        0.436751       53.2472        
3.68001        0.393579       53.0106        
4.74401        0.314985       52.9612        
3.60398        0.363408       52.9249        
4.45605        0.405245       53.0031        
4.68018        0.396299       52.9519        
3.44403        0.332          53.1324        
5.00113        0.145909       52.9254        
4.36404        0.410188       53.2662        
4.36805        0.336456       53.348         
3.20408        0.076096       53.6443        
3.34004        0.028099       53.6484        
4.04005        0.384094       53.2964        
3.67602        0.339026       52.9615        
4.37589        0.397495       53.2671        
3.32423        0.179338       53.4971        
4.52183        0.378306       53.1127        
3.41607        0.344077       53.1327        
4.55166        0.356363       53.1409        
4.17614        0.520283       53.1806        
3.21209        0.219922       53.5012        
4.76405        0.308147       52.9971        
4.33204        0.439935       53.2533        
3.26012        0.179349       53.4979        
3.31637        0.031113       53.65          
4.67602        0.435105       52.9624        
2.89204        0.44802        53.2896        
3.304          0.148011       53.5095        
4.40416        0.727961       52.9055        
2.79019        0.396036       53.1296        
3.33607        0.446181       53.2435        
4.33054        0.077893       53.6517        
3.49602        0.433046       53.0127        
3.20806        0.462472       53.2673        
4.79019        0.29749        52.9461        
3.11605        0.066044       53.6517        
4.34804        0.399969       53.2978        
4.27608        0.081806       53.6519        
3.90124        0.097882       52.9268        
3.69641        0.334692       52.9629        
4.49874        0.312733       52.9458        
3.26003        0.001626       53.6526        
2.5377         0.415477       53.2589        
3.15203        0.006182       53.6521        
4.59592        0.495367       52.9311        
3.33204        0.428418       53.2502        
3.69604        0.391048       52.9631        
3.61698        0.458411       52.9313        
4.65216        0.438733       52.8998        
3.31204        0.392222       53.3145        
3.46858        0.643629       52.8871        
3.33607        0.372488       53.3102        
3.51165        0.572775       52.9263        
4.36006        0.315967       53.3866        
4.39032        0.406246       53.2904        
4.59993        0.557012       52.8858        
2.89605        0.083085       53.6518        
3.07191        0.07802        53.6529        
3.01603        0.43002        53.2609        
3.06079        0.261281       53.0129        
3.26803        0.449005       53.2538        
3.33604        0.280033       53.3789        
3.78062        0.207081       52.9473        
4.10406        0.320111       53.4068        
3.08405        0.556343       53.1507        
3.34839        0.650919       52.8944        
4.35603        0.372292       53.3509        
4.36008        0.418716       53.26          
4.62814        0.315671       52.9396        
3.32827        0.331736       53.3474        
4.34794        0.244216       53.4512        
4.3441         0.29186        53.3875        
4.76044        0.297647       53.0135        
4.74004        0.33893        52.9647        
