TotQLat.       ScalerLat      getDevLat      getPrgLat      Req.Type       
0.012233       0.012127       0.000103       0              0              
0.000108       0              0.000105       0              0              
0.000109       0              0.000106       0              0              
0.000108       0              0.000104       0              0              
0.00011        0              0.000107       0              0              
3e-06          0              0              2e-06          1              
3.6e-05        0              3.4e-05        0              0              
3e-06          0              0              1e-06          1              
0.032049       0              0.032046       0              0              
4.7e-05        0              4.5e-05        0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
0.008043       0              0.008041       0              0              
4e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
0.008023       0              0.008021       0              0              
0.000227       0.000223       0              2e-06          1              
0.004075       0.004072       0              0              1              
0.00041        0.000407       0              1e-06          1              
0.00023        0.000226       0              1e-06          1              
0.000244       0.000242       0              1e-06          1              
0.000282       0.000247       3.2e-05        0              0              
3e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
1.8e-05        0              0              1.6e-05        1              
3e-06          0              0              1e-06          1              
3.6e-05        0              3.5e-05        0              0              
3e-06          1e-06          0              1e-06          1              
3.5e-05        0              3.3e-05        0              0              
4e-06          0              0              2e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
2e-06          0              0              0              1              
0.022052       0              0              0.022051       1              
6e-06          0              0              3e-06          1              
3e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
0.000142       1e-06          0.00014        0              0              
6e-06          0              0              2e-06          1              
7e-06          0              0              2e-06          1              
5e-06          0              0              1e-06          1              
6e-06          0              0              3e-06          1              
7e-06          0              0              2e-06          1              
7e-06          0              0              3e-06          1              
6e-06          0              0              2e-06          1              
5e-05          0              4.8e-05        0              0              
0.000135       0              0.000132       0              0              
0.000136       0              0.000131       0              0              
7e-06          0              0              1e-06          1              
3e-06          0              0              2e-06          1              
8.6e-05        0              0              8.4e-05        1              
7e-06          0              0              2e-06          1              
6e-06          0              0              1e-06          1              
4.3e-05        1e-06          3.9e-05        0              0              
7e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
3e-06          0              0              0              1              
3e-06          1e-06          0              1e-06          1              
0.000143       0              0.000138       0              0              
6e-06          0              0              2e-06          1              
4e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
6e-06          0              0              1e-06          1              
4e-05          0              3.8e-05        0              0              
0.015076       0.015072       0              2e-06          1              
0.005859       0.005853       0              1e-06          1              
0.002578       0.002575       0              1e-06          1              
0.010283       0.010277       0              1e-06          1              
0.008355       0.008311       4.1e-05        0              0              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              2e-06          1              
6e-06          1e-06          0              2e-06          1              
6e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
0.000133       0              0.000128       0              0              
4e-06          0              0              1e-06          1              
0.000132       0              0.00013        0              0              
5e-06          0              0              2e-06          1              
7.4e-05        0              0              7e-05          1              
4e-06          0              0              1e-06          1              
7e-06          0              0              3e-06          1              
7e-06          1e-06          0              2e-06          1              
5e-06          0              0              1e-06          1              
0.01606        0              0.016058       0              0              
4e-06          0              0              2e-06          1              
4e-06          0              0              0              1              
3e-06          0              0              1e-06          1              
5e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
9e-06          1e-06          0              2e-06          1              
7.1e-05        0              6.9e-05        0              0              
3e-06          0              0              1e-06          1              
6e-06          1e-06          0              2e-06          1              
3e-06          1e-06          0              1e-06          1              
3e-06          0              0              0              1              
5e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
5e-06          0              0              2e-06          1              
5.5e-05        0              5.3e-05        0              0              
3e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
0.017646       0              0.017644       0              0              
4e-06          0              0              2e-06          1              
2e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3.7e-05        0              3.5e-05        0              0              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              0              1              
6e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          1e-06          0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.7e-05        0              3.5e-05        0              0              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
2e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
3.6e-05        0              3.5e-05        0              0              
0.000295       0.000293       0              1e-06          1              
0.002281       0.002276       0              1e-06          1              
0.002497       0.002491       0              1e-06          1              
0.002693       0.002491       0.000197       0              0              
6e-06          0              0              2e-06          1              
6e-06          0              0              2e-06          1              
4e-06          0              0              1e-06          1              
4e-06          0              0              1e-06          1              
5e-06          0              0              2e-06          1              
4.5e-05        0              4.2e-05        0              0              
3e-06          0              0              1e-06          1              
4e-06          0              0              3e-06          1              
4e-06          0              0              2e-06          1              
3.6e-05        0              3.4e-05        0              0              
0.008022       0              0.00802        0              0              
3.1e-05        0              2.9e-05        0              0              
3e-06          1e-06          0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
4.2e-05        0              4.1e-05        0              0              
3e-05          0              2.9e-05        0              0              
3e-06          0              0              2e-06          1              
3.2e-05        0              3e-05          0              0              
4e-06          0              0              2e-06          1              
5e-06          0              0              1e-06          1              
0.016147       0              0.016144       0              0              
0.002672       0.002565       0.000104       0              0              
0.000128       0              0.000125       0              0              
0.000112       0              0.000109       0              0              
0.000107       0              0.000104       0              0              
0.000108       0              0.000105       0              0              
0.000108       0              0.000105       0              0              
0.000527       0              0.000522       0              0              
5e-06          0              0              2e-06          1              
0.000608       0              0.000607       0              0              
3e-06          0              0              1e-06          1              
0.024129       0              0.024123       0              0              
0.000128       0              0.000124       0              0              
0.002789       0.00268        0.000104       0              0              
0.000109       0              0.000106       0              0              
0.000109       0              0.000105       0              0              
0.000108       0              0.000105       0              0              
6e-06          0              0              2e-06          1              
0.000179       0              0.000175       0              0              
0.009956       0              0.009952       0              0              
3.8e-05        1e-06          3.5e-05        0              0              
0.00017        0              0.000164       0              0              
8.6e-05        0              8.1e-05        0              0              
8.6e-05        0              8.2e-05        0              0              
0.002684       0.00268        0              0              1              
0.002917       0.002912       0              2e-06          1              
0.002848       0.002739       0.000104       0              0              
9.4e-05        0              9.1e-05        0              0              
2e-05          0              0              1.7e-05        1              
8.6e-05        0              8.3e-05        0              0              
6e-06          0              0              2e-06          1              
4e-05          0              3.8e-05        0              0              
3.2e-05        0              3e-05          0              0              
3.1e-05        0              3e-05          0              0              
4e-06          0              0              2e-06          1              
2e-06          0              0              0              1              
0.000362       0              0.00036        0              0              
0.00013        0              0.000128       0              0              
3.3e-05        0              3.2e-05        0              0              
3.3e-05        0              3.1e-05        0              0              
0.000218       0.000213       0              2e-06          1              
0.000216       0.000182       3.1e-05        0              0              
3.6e-05        0              3.3e-05        0              0              
3.7e-05        0              3.4e-05        0              0              
3.4e-05        0              3.2e-05        0              0              
3e-06          0              0              1e-06          1              
3.1e-05        0              2.9e-05        0              0              
3.7e-05        0              3.4e-05        0              0              
3.2e-05        0              3.1e-05        0              0              
3.1e-05        0              3e-05          0              0              
3e-06          0              0              1e-06          1              
3.2e-05        0              3.1e-05        0              0              
3e-05          0              2.9e-05        0              0              
0.00026        0.000227       3.1e-05        0              0              
4e-06          1e-06          0              2e-06          1              
3.1e-05        0              3e-05          0              0              
3.2e-05        0              3e-05          0              0              
3.2e-05        0              3e-05          0              0              
2e-06          0              0              1e-06          1              
4.8e-05        0              4.4e-05        0              0              
3.3e-05        0              3.1e-05        0              0              
4e-06          0              0              1e-06          1              
3.3e-05        0              3.1e-05        0              0              
3.2e-05        0              3.1e-05        0              0              
3.1e-05        0              3e-05          0              0              
3.8e-05        0              3.7e-05        0              0              
0.000233       0.00023        0              2e-06          1              
0.00822        0.008179       3.7e-05        0              0              
3.2e-05        0              3e-05          0              0              
3.1e-05        0              3e-05          0              0              
3.2e-05        0              3e-05          0              0              
3.1e-05        0              3e-05          0              0              
3e-06          0              0              1e-06          1              
3e-05          0              2.9e-05        0              0              
5e-06          1e-06          0              2e-06          1              
3.5e-05        0              3.4e-05        0              0              
