TaskQLat.      PRRQLat.       TaskQLen       
0.000417       -1.54409e+09   1              
TaskQLat.      PRRQLat.       TaskQLen       
8e-06          -1.54412e+09   1              
TaskQLat.      PRRQLat.       TaskQLen       
7e-06          -1.54412e+09   1              
8e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
5.1e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
6e-06          -1.54412e+09   1              
4e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
5.3e-05        -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
5.1e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
4e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.0001         -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
5.2e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   0              
5e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
0.000114       -1.54412e+09   2              
2e-06          -1.54412e+09   1              
4e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
5e-05          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
4.5e-05        -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
4e-06          -1.54412e+09   1              
7e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
5.8e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
4.7e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.015996       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
4.9e-05        -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.016002       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
4.2e-05        -1.54412e+09   1              
2e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
4.5e-05        -1.54412e+09   2              
0.000128       -1.54412e+09   2              
2e-06          -1.54412e+09   1              
0.008012       -1.54412e+09   2              
2e-06          -1.54412e+09   1              
5.3e-05        -1.54412e+09   2              
4.3e-05        -1.54412e+09   2              
7.6e-05        -1.54412e+09   2              
8.6e-05        -1.54412e+09   2              
0.000124       -1.54412e+09   3              
0.016049       -1.54412e+09   2              
0.007992       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
4e-06          -1.54412e+09   1              
0.016087       -1.54412e+09   3              
4.2e-05        -1.54412e+09   1              
0.004131       -1.54412e+09   4              
0.016044       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
5.5e-05        -1.54412e+09   2              
0.007994       -1.54412e+09   1              
0.008036       -1.54412e+09   2              
0.015998       -1.54412e+09   1              
0.016038       -1.54412e+09   2              
0.024041       -1.54412e+09   2              
2e-06          -1.54412e+09   1              
0.01199        -1.54412e+09   1              
0.008039       -1.54412e+09   2              
0.006004       -1.54412e+09   4              
0.000178       -1.54412e+09   4              
0.020306       -1.54412e+09   4              
2e-06          -1.54412e+09   1              
0.015995       -1.54412e+09   1              
0.004048       -1.54412e+09   3              
2e-06          -1.54412e+09   1              
3e-06          -1.54412e+09   1              
0.007993       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.015996       -1.54412e+09   1              
0.013736       -1.54412e+09   2              
2.8e-05        -1.54412e+09   1              
5.5e-05        -1.54412e+09   1              
0.028049       -1.54412e+09   1              
3e-06          -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.012057       -1.54412e+09   1              
0.012096       -1.54412e+09   2              
0.019999       -1.54412e+09   1              
0.011998       -1.54412e+09   1              
0.012041       -1.54412e+09   2              
0.012079       -1.54412e+09   3              
0.012115       -1.54412e+09   4              
5.3e-05        -1.54412e+09   1              
0.016          -1.54412e+09   1              
0.020006       -1.54412e+09   1              
0.011197       -1.54412e+09   2              
3e-06          -1.54412e+09   1              
0.017608       -1.54412e+09   1              
0.004015       -1.54412e+09   2              
0.016024       -1.54412e+09   2              
0.003971       -1.54412e+09   3              
2.3e-05        -1.54412e+09   1              
0.004053       -1.54412e+09   2              
2e-06          -1.54412e+09   1              
5.3e-05        -1.54412e+09   1              
0.019994       -1.54412e+09   1              
0.019995       -1.54412e+09   1              
0.020045       -1.54412e+09   2              
0.016083       -1.54412e+09   3              
0.008123       -1.54412e+09   4              
0.00805        -1.54412e+09   2              
0.000159       -1.54412e+09   4              
0.019994       -1.54412e+09   1              
0.020029       -1.54412e+09   2              
0.008077       -1.54412e+09   3              
0.016593       -1.54412e+09   2              
0.019997       -1.54412e+09   1              
0.008082       -1.54412e+09   2              
0.004122       -1.54412e+09   3              
0.007994       -1.54412e+09   1              
0.004012       -1.54412e+09   2              
3.5e-05        -1.54412e+09   1              
0.008          -1.54412e+09   1              
5.5e-05        -1.54412e+09   2              
0.019988       -1.54412e+09   1              
0.00403        -1.54412e+09   2              
0.007992       -1.54412e+09   1              
0.004045       -1.54412e+09   2              
0.02005        -1.54412e+09   1              
0.003993       -1.54412e+09   1              
0.000101       -1.54412e+09   3              
0.027997       -1.54412e+09   1              
0.020043       -1.54412e+09   1              
0.028039       -1.54412e+09   2              
0.016077       -1.54412e+09   3              
0.012115       -1.54412e+09   4              
0.004145       -1.54412e+09   5              
0.023995       -1.54412e+09   1              
0.019997       -1.54412e+09   1              
0.020037       -1.54412e+09   2              
0.014603       -1.54412e+09   3              
0.027424       -1.54412e+09   2              
0.008156       -1.54412e+09   4              
0.023997       -1.54412e+09   1              
0.032041       -1.54412e+09   2              
0.032068       -1.54412e+09   3              
0.008053       -1.54412e+09   3              
0.004129       -1.54412e+09   4              
0.000171       -1.54412e+09   5              
2e-06          -1.54412e+09   1              
0.007998       -1.54412e+09   1              
0.023994       -1.54412e+09   1              
0.023838       -1.54412e+09   3              
0.020201       -1.54412e+09   4              
0.012248       -1.54412e+09   5              
5.2e-05        -1.54412e+09   1              
0.032017       -1.54412e+09   2              
0.024058       -1.54412e+09   3              
0.016092       -1.54412e+09   4              
0.012128       -1.54412e+09   5              
0.004167       -1.54412e+09   6              
0.000202       -1.54412e+09   6              
0.035996       -1.54412e+09   1              
0.024          -1.54412e+09   1              
0.007999       -1.54412e+09   1              
0.020052       -1.54412e+09   2              
0.032069       -1.54412e+09   1              
0.023995       -1.54412e+09   1              
0.031993       -1.54412e+09   1              
0.004019       -1.54412e+09   2              
0.003993       -1.54412e+09   1              
0.012003       -1.54412e+09   1              
0.008022       -1.54412e+09   3              
0.039996       -1.54412e+09   1              
0.003993       -1.54412e+09   1              
0.003994       -1.54412e+09   1              
0.036051       -1.54412e+09   1              
0.016023       -1.54412e+09   2              
0.021264       -1.54412e+09   2              
0.023997       -1.54412e+09   1              
0.035996       -1.54412e+09   1              
0.011995       -1.54412e+09   1              
0.008014       -1.54412e+09   2              
0.035996       -1.54412e+09   1              
0.016038       -1.54412e+09   2              
0.015997       -1.54412e+09   1              
5.3e-05        -1.54412e+09   1              
0.035996       -1.54412e+09   1              
0.039994       -1.54412e+09   1              
0.019993       -1.54412e+09   1              
0.024012       -1.54412e+09   2              
0.023997       -1.54412e+09   1              
0.035995       -1.54412e+09   1              
0.016014       -1.54412e+09   2              
0.027996       -1.54412e+09   1              
1.5e-05        -1.54412e+09   1              
0.012079       -1.54412e+09   1              
0.035996       -1.54412e+09   1              
0.012042       -1.54412e+09   2              
0.008002       -1.54412e+09   1              
0.008064       -1.54412e+09   2              
3e-06          -1.54412e+09   1              
0.020011       -1.54412e+09   2              
0.019995       -1.54412e+09   1              
0.007995       -1.54412e+09   1              
0.024445       -1.54412e+09   1              
0.016072       -1.54412e+09   1              
0.020008       -1.54412e+09   1              
0.025438       -1.54412e+09   1              
0.004738       -1.54412e+09   1              
0.019991       -1.54412e+09   1              
0.012043       -1.54412e+09   2              
0.019997       -1.54412e+09   1              
6.1e-05        -1.54412e+09   1              
0.015991       -1.54412e+09   1              
0.007995       -1.54412e+09   1              
0.020134       -1.54412e+09   2              
0.012011       -1.54412e+09   2              
0.023994       -1.54412e+09   1              
0.036032       -1.54412e+09   2              
0.004008       -1.54412e+09   2              
0.003994       -1.54412e+09   1              
0.027991       -1.54412e+09   1              
0.016234       -1.54412e+09   2              
0.003993       -1.54412e+09   1              
0.015995       -1.54412e+09   1              
0.052011       -1.54412e+09   2              
0.031998       -1.54412e+09   1              
0.017759       -1.54412e+09   1              
0.008052       -1.54412e+09   1              
0.027996       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.006636       -1.54412e+09   1              
2e-06          -1.54412e+09   1              
0.028002       -1.54412e+09   1              
0.011993       -1.54412e+09   1              
0.004099       -1.54412e+09   2              
0.020079       -1.54412e+09   1              
0.007992       -1.54412e+09   1              
0.00799        -1.54412e+09   1              
0.004042       -1.54412e+09   2              
