TaskQLat.      PRRQLat.       TaksQlen       
4e-06          1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
2.4e-05        1e-06          1              
TaskQLat.      PRRQLat.       TaksQlen       
1.7e-05        1e-06          1              
1e-05          0              1              
2.3e-05        0              1              
4e-06          0              1              
1.2e-05        0              1              
1.2e-05        0              1              
5e-06          0              1              
6.5e-05        0              1              
1.2e-05        0              1              
6e-06          0              1              
1.1e-05        0              1              
1.4e-05        0              1              
5e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
6.6e-05        0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
4.9e-05        0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
4.9e-05        1e-06          1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
3e-06          0              1              
4.1e-05        0              1              
1e-06          0              1              
5.7e-05        0              1              
2e-06          0              1              
4.1e-05        0              2              
3e-06          0              1              
4e-06          0              1              
3e-06          0              1              
2e-06          0              1              
1.6e-05        1e-06          1              
4e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          1e-06          1              
5.7e-05        0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          1e-06          1              
2e-06          0              1              
2e-06          0              1              
1e-06          0              1              
1e-06          0              1              
5.1e-05        0              1              
2e-06          0              1              
3e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
3e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5.1e-05        0              1              
2e-06          0              1              
1e-06          0              1              
2e-06          0              1              
1e-06          0              1              
2.7e-05        0              1              
4e-06          0              1              
2e-06          0              1              
2e-06          0              1              
2e-06          0              1              
5e-05          0              1              
3e-06          0              1              
0.000165       1e-06          3              
0.000217       0              4              
0.008011       0              1              
6.2e-05        0              2              
0.003339       0              2              
3e-06          0              1              
2e-06          0              1              
0.015738       0              1              
8.2e-05        0              1              
5e-05          0              1              
0.000115       0              2              
2e-06          0              1              
0.003993       0              2              
0.007928       0              1              
2e-06          0              1              
0.008031       0              3              
0.004052       0              4              
0.004055       0              4              
0.007996       0              3              
0.007734       0              3              
2e-06          0              1              
0.012002       0              2              
2e-06          0              1              
2e-06          0              1              
0.012048       0              3              
2e-06          0              1              
0.000116       0              3              
3e-06          0              1              
0.004055       0              3              
0.011989       0              1              
0.019967       0              1              
4.8e-05        0              2              
0.00801        0              2              
0.01606        0              2              
0.016084       0              4              
0.039969       0              1              
0.007999       0              1              
0.049512       0              1              
0.039999       0              1              
0.031996       0              1              
3e-06          0              1              
0.003119       0              1              
3e-06          0              1              
9.7e-05        0              1              
5e-06          0              1              
0.011966       0              1              
5e-06          0              1              
0.019962       0              1              
0.035944       0              1              
0.031947       0              1              
0.012309       0              1              
0.015959       0              1              
0.016009       0              1              
0.023961       0              1              
0.003968       0              1              
0.015967       0              1              
0.011985       0              2              
3e-06          0              1              
0.015172       0              1              
0.031986       0              1              
0.015961       0              1              
0.003963       0              2              
0.007944       0              1              
0.031999       0              2              
0.024106       0              2              
2e-06          0              1              
0.007968       0              1              
0.029835       0              1              
0.031954       0              1              
0.003998       0              2              
0.015954       0              1              
0.034584       0              1              
0.027974       0              2              
0.003238       0              2              
0.003947       0              1              
2e-06          0              1              
0.004059       0              2              
0.004067       0              2              
0.023998       0              1              
0.023953       0              1              
0.027971       0              1              
0.031966       0              1              
3e-06          0              1              
0.003988       0              1              
0.03196        0              1              
0.008057       0              2              
0.00402        0              2              
0.027967       0              1              
0.019956       0              1              
0.011964       0              1              
2e-06          0              1              
3e-06          1e-06          1              
0.008021       0              1              
0.031965       0              1              
0.031964       0              1              
0.008065       0              3              
0.039958       0              1              
0.015976       0              1              
0.016037       0              2              
0.019964       0              1              
0.027968       0              1              
0.023945       0              1              
0.015965       0              2              
0.035968       0              1              
0.015959       0              1              
4e-06          0              1              
0.031988       0              1              
3e-06          0              1              
0.00796        0              1              
0.027964       0              1              
0.02397        0              1              
2e-06          0              1              
2e-06          0              1              
0.019963       0              1              
