Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
-2.28635e+18   1              0              1              0              1              
-2.28635e+18   1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
7.02888e-05    1              0              1              0              1              
7.02888e-05    1              0              1              0              1              
0.000338645    1              0              1              0              1              
0.000338645    1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.0006688      1              0              1              0              1              
0.0021736      1              0              1              0              1              
0.00511138     1              0              1              0              1              
0.820358       1              0              1              0              1              
1.05475        1              0.00774647     1              0              1              
1.33601        1              0.01401        1              0              1              
1.75192        1              0.07005        1              0              1              
0.0791489      1              0.0750956      1              0              1              
0.018632       1              0.046394       1              0              1              
0.021372       1              0.046394       1              0              1              
0.0236736      1              0.0835092      1              0              1              
0.026304       1              0.092788       1              0              1              
0.069137       1              0.13077        1              0              1              
2.45771        1              0.160311       1              0              1              
2.62629        1              0.2343         1              0              1              
2.83923        1              0.246632       1              0              1              
3.06105        1              0.246632       1              0              1              
3.28286        1              0.246632       1              0              1              
3.47806        1              0.283627       1              0              1              
3.24168        1              0.398762       1              0              1              
2.58585        1              0.907429       1              0.0255268      1              
4.03823        1              1.40029        1              0.0378387      1              
5.89214        1              1.79191        1              0              1              
5.89214        1              1.79191        1              0              1              
0.126775       1              1.79953        1              0              1              
2.54337        1              2.21111        1              0.0669883      1              
2.54337        1              2.21111        1              0.0669883      1              
2.54337        1              2.21111        1              0.0669883      1              
2.13753        1              2.13154        1              0.103148       1              
3.73292        1              2.88956        1              0.40039        1              
2.78838        1              2.88619        1              0.179019       1              
3.73624        1              3.47666        1              0.447547       1              
3.73624        1              3.47666        1              0.447547       1              
3.73624        1              3.47666        1              0.447547       1              
0.76817        1              3.93387        1              0.447547       1              
0.76817        1              3.93387        1              0.447547       1              
3.14325        1              3.91532        1              0.447547       1              
3.14325        1              3.91532        1              0.447547       1              
0.694344       1              3.8637         1              0.626566       1              
1.55014        1              6.17509        1              0.703858       1              
1.94447        1              8.01288        1              1.31474        1              
2.09368        1              6.90515        1              1.64342        1              
2.09368        1              7.38972        1              2.19123        1              
2.37933        1              9.30254        1              2.19123        1              
2.37933        1              9.30254        1              2.19123        1              
2.65406        1              6.59245        1              1.71296        1              
2.65406        1              6.59245        1              1.71296        1              
2.65406        1              6.59245        1              1.71296        1              
2.85613        1              7.6779         1              1.59679        1              
2.85613        1              7.6779         1              1.59679        1              
2.85613        1              7.6779         1              1.59679        1              
2.85613        1              7.6779         1              1.59679        1              
2.85613        1              7.6779         1              1.59679        1              
2.85613        1              7.6779         1              1.59679        1              
3.31374        1              9.10079        1              2.92612        1              
3.31374        1              9.10079        1              2.92612        1              
3.31374        1              9.10079        1              2.92612        1              
3.31374        1              9.10079        1              2.92612        1              
3.31374        1              9.10079        1              2.92612        1              
3.31374        1              9.10079        1              2.92612        1              
3.31374        1              9.10079        1              2.92612        1              
1.56547        1              8.47326        1              4.23419        1              
1.56547        1              8.47326        1              4.23419        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0.262317       1              7.06367        1              3.76738        1              
0              1              1.81184        1              2.75171        1              
0              1              1.81184        1              2.75171        1              
0              1              1.81184        1              2.75171        1              
0              1              1.81184        1              2.75171        1              
0              1              0.557684       1              1.72331        1              
0              1              0.557684       1              1.72331        1              
0              1              0.557684       1              1.72331        1              
0              1              0.557684       1              1.72331        1              
0              1              0.557684       1              1.72331        1              
0              1              0.0234678      1              0.141821       1              
0              1              0.0234678      1              0.141821       1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0.111326       1              
0              1              0              1              0.111326       1              
0              1              0              1              0.111326       1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0.0168498      1              
0              1              0              1              0.0168498      1              
0              1              0              1              0              1              
