Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.000612519    1              0              1              0              1              
0.000612519    1              0              1              0              1              
0.00548938     1              0.00248228     1              0              1              
0.00548938     1              0.00248228     1              0              1              
0.009695       1              0              1              0              1              
0.01939        1              0              1              0              1              
0.0452357      1              0              1              0              1              
0.0452357      1              0              1              0              1              
0.570741       1              0              1              0              1              
0.720936       1              0              1              0              1              
0.871131       1              0              1              0              1              
0.712008       1              0              1              0              1              
0.552607       1              0.0043484      1              0              1              
0.617274       1              0.010871       1              0              1              
0.690759       1              0.010871       1              0              1              
0.752486       1              0.0195678      1              0              1              
0.814214       1              0.0282646      1              0              1              
0.88182        1              0.032613       1              0              1              
0.955305       1              0.011023       1              0              1              
1.02879        1              0.011023       1              0              1              
1.09346        1              0.0176368      1              0              1              
1.15518        1              0.022046       1              0.0413172      1              
2.35012        1              0.033069       1              0.0413263      1              
6.71146        1              0.0573196      1              0.0206662      1              
3.164          1              0.124462       1              0.0619986      1              
0.999216       1              1.87667        1              0.144663       1              
1.59528        1              1.96713        1              0.206662       1              
5.43358        1              2.33455        1              0.221233       1              
4.16824        1              1.60951        1              0.507452       1              
4.16824        1              1.60951        1              0.507452       1              
0.33706        1              -2.59318       1              0.507452       1              
1.36569        1              -0.67056       1              0.507452       1              
1.36569        1              -0.67056       1              0.507452       1              
3.84754        1              2.72845        1              0.507452       1              
3.81724        1              3.3948         1              0.507452       1              
3.81724        1              3.76823        1              0.811923       1              
5.28118        1              4.60707        1              1.21788        1              
2.27969        1              9.59792        1              1.62385        1              
2.26044        1              10.3761        1              1.99916        1              
2.67602        1              8.82247        1              1.85018        1              
3.05601        1              8.32026        1              1.85018        1              
3.1994         1              10.1775        1              1.85018        1              
1.36298        1              11.9218        1              2.22022        1              
1.10969        1              10.2282        1              2.46691        1              
1.10969        1              10.2282        1              2.46691        1              
6.41747        1              10.4325        1              3.33033        1              
6.41747        1              10.4325        1              3.33033        1              
6.41747        1              10.4325        1              3.33033        1              
6.41747        1              10.4325        1              3.33033        1              
4.56403        1              13.2687        1              6.60602        1              
4.56403        1              13.2687        1              6.60602        1              
4.56403        1              13.2687        1              6.60602        1              
4.56403        1              13.2687        1              6.60602        1              
4.56403        1              13.2687        1              6.60602        1              
2.43363        1              10.034         1              11.7383        1              
2.43363        1              10.034         1              11.7383        1              
0.461984       1              6.56949        1              11.8689        1              
0.0756319      1              5.52932        1              14.061         1              
0.0756319      1              5.52932        1              14.061         1              
0.0756319      1              5.52932        1              14.061         1              
0.0756319      1              5.52932        1              14.061         1              
0.0756319      1              5.52932        1              14.061         1              
0.0756319      1              5.52932        1              14.061         1              
0.0756319      1              5.52932        1              14.061         1              
0.0756319      1              5.52932        1              14.061         1              
0.0756319      1              5.52932        1              14.061         1              
0.0448724      1              4.1301         1              10.5756        1              
0.0448724      1              4.1301         1              10.5756        1              
0.0448724      1              4.1301         1              10.5756        1              
0              1              3.40751        1              14.3601        1              
0              1              3.40751        1              14.3601        1              
0              1              3.40751        1              14.3601        1              
0              1              3.40751        1              14.3601        1              
0              1              3.40751        1              14.3601        1              
0              1              3.40751        1              14.3601        1              
0              1              2.52861        1              10.9628        1              
0              1              1.71362        1              12.2764        1              
0              1              1.71362        1              12.2764        1              
0              1              1.71362        1              12.2764        1              
0              1              1.71362        1              12.2764        1              
0              1              1.71362        1              12.2764        1              
0              1              0.461988       1              7.81954        1              
0              1              0.461988       1              7.81954        1              
0              1              0.461988       1              7.81954        1              
0              1              0.0605688      1              8.02908        1              
0              1              0              1              7.39888        1              
0              1              0              1              7.39888        1              
0              1              0              1              7.23466        1              
0              1              0              1              11.1172        1              
0              1              0              1              11.1172        1              
0              1              0              1              13.6034        1              
0              1              0              1              13.1949        1              
0              1              0              1              13.1949        1              
0              1              0              1              22.3757        1              
0              1              0              1              22.3757        1              
0              1              0              1              22.4453        1              
0              1              0              1              22.4453        1              
0              1              0              1              22.4453        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
0              1              0              1              15.5269        1              
