Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        Avg.WorkLoad   NumPRRs        
-nan           1              -nan           1              -nan           1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
9.75492e-05    1              0              1              0              1              
0.00186969     1              0              1              0              1              
0.00186969     1              0              1              0              1              
0.00186969     1              0              1              0              1              
0.00186969     1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0.00051        1              0              1              0              1              
0.00051        1              0              1              0              1              
0.0499508      1              0              1              0              1              
0.162222       1              0              1              0              1              
0.162222       1              0              1              0              1              
0.162222       1              0              1              0              1              
0.00650847     1              0.00730304     1              0              1              
0.00208475     1              0              1              0              1              
0.00208475     1              0              1              0              1              
0.00256815     1              0              1              0              1              
0.00256815     1              0              1              0              1              
0.003575       1              0              1              0.081299       1              
0.00818394     1              0              1              0.0405845      1              
0.00818394     1              0              1              0.0405845      1              
0.752067       1              0              1              0.0243118      1              
0.752067       1              0              1              0.0243118      1              
1.7985         1              0              1              0              1              
2.20725        1              0              1              0              1              
1.36306        1              0              1              0              1              
1.39486        1              0              1              0              1              
1.39486        1              0              1              0              1              
0.0439598      1              0.0155067      1              0              1              
0.204739       1              0.015226       1              0.052227       1              
0.088959       1              0.178759       1              0              1              
0.088959       1              0.178759       1              0              1              
0.088959       1              0.178759       1              0              1              
0.000831332    1              0              1              0              1              
0.000831332    1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0.00249439     1              0              1              
0              1              0.00249439     1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
0              1              0              1              0              1              
